industry_code_x,industry_code_y,dem_corr,edge_tuple,edge_tuple_rev
Imports of '72 - Iron and steel',"Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'",0.134147958783,"(""Imports of '72 - Iron and steel'"", ""Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"")","(""Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"", ""Imports of '72 - Iron and steel'"")"
Imports of '72 - Iron and steel',Exports of '83 - Metal; miscellaneous products of base metal',0.121577324944,"(""Imports of '72 - Iron and steel'"", ""Exports of '83 - Metal; miscellaneous products of base metal'"")","(""Exports of '83 - Metal; miscellaneous products of base metal'"", ""Imports of '72 - Iron and steel'"")"
Imports of '72 - Iron and steel',"Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'",0.120671803823,"(""Imports of '72 - Iron and steel'"", ""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"")","(""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"", ""Imports of '72 - Iron and steel'"")"
Imports of '72 - Iron and steel',Imports of '70 - Glass and glassware',0.118931520224,"(""Imports of '72 - Iron and steel'"", ""Imports of '70 - Glass and glassware'"")","(""Imports of '70 - Glass and glassware'"", ""Imports of '72 - Iron and steel'"")"
Imports of '72 - Iron and steel',Wages of ''Extracao de minerais nao-metalicos' in 'All occupations'',0.117858903643,"(""Imports of '72 - Iron and steel'"", ""Wages of ''Extracao de minerais nao-metalicos' in 'All occupations''"")","(""Wages of ''Extracao de minerais nao-metalicos' in 'All occupations''"", ""Imports of '72 - Iron and steel'"")"
Imports of '72 - Iron and steel',"Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.110996021457,"(""Imports of '72 - Iron and steel'"", ""Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '72 - Iron and steel'"")"
Imports of '73 - Iron or steel articles',Imports of '73 - Iron or steel articles',0.441827014601,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '73 - Iron or steel articles'"")","(""Imports of '73 - Iron or steel articles'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Exports of '73 - Iron or steel articles',0.335260328553,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '73 - Iron or steel articles'"")","(""Exports of '73 - Iron or steel articles'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'",0.247887015865,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"")","(""Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'",0.220913304111,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"")","(""Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Exports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'",0.218953224423,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"")","(""Exports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Imports of '40 - Rubber and articles thereof',0.211919273134,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '40 - Rubber and articles thereof'"")","(""Imports of '40 - Rubber and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'",0.195126556031,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"")","(""Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.184943970377,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Imports of '38 - Chemical products n.e.c.',0.184224789995,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '38 - Chemical products n.e.c.'"")","(""Imports of '38 - Chemical products n.e.c.'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'",0.182270515269,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"")","(""Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Imports of '76 - Aluminium and articles thereof',0.162197045848,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '76 - Aluminium and articles thereof'"")","(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'",0.159189837315,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"")","(""Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Imports of '39 - Plastics and articles thereof',0.158249269283,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '39 - Plastics and articles thereof'"")","(""Imports of '39 - Plastics and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Imports of '74 - Copper and articles thereof',0.14452681621,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '74 - Copper and articles thereof'"")","(""Imports of '74 - Copper and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Imports of '70 - Glass and glassware',0.142856448537,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '70 - Glass and glassware'"")","(""Imports of '70 - Glass and glassware'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'",0.139187520792,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"")","(""Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings'",0.136381660525,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings'"")","(""Imports of '94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Exports of '40 - Rubber and articles thereof',0.135765244061,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '40 - Rubber and articles thereof'"")","(""Exports of '40 - Rubber and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'",0.134227656157,"(""Imports of '73 - Iron or steel articles'"", ""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"")","(""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Exports of '39 - Plastics and articles thereof',0.121981067956,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '39 - Plastics and articles thereof'"")","(""Exports of '39 - Plastics and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.119405862684,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',Exports of '38 - Chemical products n.e.c.',0.107098128841,"(""Imports of '73 - Iron or steel articles'"", ""Exports of '38 - Chemical products n.e.c.'"")","(""Exports of '38 - Chemical products n.e.c.'"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '73 - Iron or steel articles',"Wages of ''Fabricacao de equipamentos de informatica, produtos eletronicos e opticos' in 'All occupations''",0.106969100665,"(""Imports of '73 - Iron or steel articles'"", ""Wages of ''Fabricacao de equipamentos de informatica, produtos eletronicos e opticos' in 'All occupations''"")","(""Wages of ''Fabricacao de equipamentos de informatica, produtos eletronicos e opticos' in 'All occupations''"", ""Imports of '73 - Iron or steel articles'"")"
Imports of '74 - Copper and articles thereof',Imports of '74 - Copper and articles thereof',0.474195660775,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")","(""Imports of '74 - Copper and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.32096525796,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Exports of '72 - Iron and steel',0.31886290986,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '72 - Iron and steel'"")","(""Exports of '72 - Iron and steel'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Exports of '74 - Copper and articles thereof',0.282584543951,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '74 - Copper and articles thereof'"")","(""Exports of '74 - Copper and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'",0.281626096494,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"")","(""Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'",0.278810944198,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"")","(""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '64 - Footwear; gaiters and the like; parts of such articles',0.254626108333,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '64 - Footwear; gaiters and the like; parts of such articles'"")","(""Imports of '64 - Footwear; gaiters and the like; parts of such articles'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Exports of '38 - Chemical products n.e.c.',0.232974058268,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '38 - Chemical products n.e.c.'"")","(""Exports of '38 - Chemical products n.e.c.'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '54 - Man-made filaments; strip and the like of man-made textile materials',0.229454637045,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '54 - Man-made filaments; strip and the like of man-made textile materials'"")","(""Imports of '54 - Man-made filaments; strip and the like of man-made textile materials'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Exports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'",0.224717418472,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"")","(""Exports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Exports of '29 - Organic chemicals',0.217887390696,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '29 - Organic chemicals'"")","(""Exports of '29 - Organic chemicals'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '38 - Chemical products n.e.c.',0.215851894161,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '38 - Chemical products n.e.c.'"")","(""Imports of '38 - Chemical products n.e.c.'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'",0.202603424109,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"")","(""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Imports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'",0.19552141427,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"")","(""Imports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '70 - Glass and glassware',0.190550731817,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '70 - Glass and glassware'"")","(""Imports of '70 - Glass and glassware'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Imports of '34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster'",0.182022173585,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster'"")","(""Imports of '34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '62 - Apparel and clothing accessories; not knitted or crocheted',0.166949955682,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '62 - Apparel and clothing accessories; not knitted or crocheted'"")","(""Imports of '62 - Apparel and clothing accessories; not knitted or crocheted'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Exports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'",0.164692606172,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"")","(""Exports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '40 - Rubber and articles thereof',0.150694711628,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '40 - Rubber and articles thereof'"")","(""Imports of '40 - Rubber and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.147234708165,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '83 - Metal; miscellaneous products of base metal',0.147154589423,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '83 - Metal; miscellaneous products of base metal'"")","(""Imports of '83 - Metal; miscellaneous products of base metal'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '76 - Aluminium and articles thereof',0.145655001423,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")","(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '73 - Iron or steel articles',0.14452681621,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")","(""Imports of '73 - Iron or steel articles'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '72 - Iron and steel',0.142096206498,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '72 - Iron and steel'"")","(""Imports of '72 - Iron and steel'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Imports of '29 - Organic chemicals',0.139602971588,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '29 - Organic chemicals'"")","(""Imports of '29 - Organic chemicals'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Exports of '76 - Aluminium and articles thereof',0.138003701938,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '76 - Aluminium and articles thereof'"")","(""Exports of '76 - Aluminium and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',Exports of '83 - Metal; miscellaneous products of base metal',0.134836865645,"(""Imports of '74 - Copper and articles thereof'"", ""Exports of '83 - Metal; miscellaneous products of base metal'"")","(""Exports of '83 - Metal; miscellaneous products of base metal'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '74 - Copper and articles thereof',"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.123782184538,"(""Imports of '74 - Copper and articles thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '74 - Copper and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '76 - Aluminium and articles thereof',0.486430230312,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")","(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Exports of '76 - Aluminium and articles thereof',0.338156873097,"(""Imports of '76 - Aluminium and articles thereof'"", ""Exports of '76 - Aluminium and articles thereof'"")","(""Exports of '76 - Aluminium and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'",0.2084059725,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"")","(""Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '39 - Plastics and articles thereof',0.187468495529,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '39 - Plastics and articles thereof'"")","(""Imports of '39 - Plastics and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '70 - Glass and glassware',0.180589781423,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '70 - Glass and glassware'"")","(""Imports of '70 - Glass and glassware'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '83 - Metal; miscellaneous products of base metal',0.179865887366,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '83 - Metal; miscellaneous products of base metal'"")","(""Imports of '83 - Metal; miscellaneous products of base metal'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'",0.174732434411,"(""Imports of '76 - Aluminium and articles thereof'"", ""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"")","(""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '73 - Iron or steel articles',0.162197045848,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '73 - Iron or steel articles'"")","(""Imports of '73 - Iron or steel articles'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'",0.158964916436,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"")","(""Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.155107853769,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'",0.154777918308,"(""Imports of '76 - Aluminium and articles thereof'"", ""Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"")","(""Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '30 - Pharmaceutical products',0.146998926158,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '30 - Pharmaceutical products'"")","(""Imports of '30 - Pharmaceutical products'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Wages of ''Metalurgia' in 'All occupations'',0.145773341783,"(""Imports of '76 - Aluminium and articles thereof'"", ""Wages of ''Metalurgia' in 'All occupations''"")","(""Wages of ''Metalurgia' in 'All occupations''"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '74 - Copper and articles thereof',0.145655001423,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '74 - Copper and articles thereof'"")","(""Imports of '74 - Copper and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'",0.141083209644,"(""Imports of '76 - Aluminium and articles thereof'"", ""Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"")","(""Exports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'",0.126026167078,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"")","(""Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Wages of ''Fabricacao de equipamentos de informatica, produtos eletronicos e opticos' in 'All occupations''",0.118072988241,"(""Imports of '76 - Aluminium and articles thereof'"", ""Wages of ''Fabricacao de equipamentos de informatica, produtos eletronicos e opticos' in 'All occupations''"")","(""Wages of ''Fabricacao de equipamentos de informatica, produtos eletronicos e opticos' in 'All occupations''"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Imports of '40 - Rubber and articles thereof',0.116903751154,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '40 - Rubber and articles thereof'"")","(""Imports of '40 - Rubber and articles thereof'"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.111889126202,"(""Imports of '76 - Aluminium and articles thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '76 - Aluminium and articles thereof'"")"
