CBO ID O,CBO label O,CBO ID F,CBO ID SG,CBO ID SGP,CBO ID GG,CBO label F,CBO label SG,CBO label SGP,CBO label GG
833125,Operador de prensa de embutir papelão,8331,833,83,8,Operadores de máquinas na fabricação de produtos de papel e papelão,Confeccionadores de produtos de papel e papelÃo                                                                                   ,Trabalhadores de instalaÇÕes e mÁquinas de fabricaÇÃo de celulose e papel                                                         ,Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
833120,Operador de máquina de cortar e dobrar papelão,8331,833,83,8,Operadores de máquinas na fabricação de produtos de papel e papelão,Confeccionadores de produtos de papel e papelÃo                                                                                   ,Trabalhadores de instalaÇÕes e mÁquinas de fabricaÇÃo de celulose e papel                                                         ,Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
833115,"Confeccionador de sacos de celofane, a máquina",8331,833,83,8,Operadores de máquinas na fabricação de produtos de papel e papelão,Confeccionadores de produtos de papel e papelÃo                                                                                   ,Trabalhadores de instalaÇÕes e mÁquinas de fabricaÇÃo de celulose e papel                                                         ,Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
833205,"Cartonageiro, a mão (caixas de papelão)",8332,833,83,8,Trabalhadores artesanais de produtos de papel e papelão,Confeccionadores de produtos de papel e papelÃo                                                                                   ,Trabalhadores de instalaÇÕes e mÁquinas de fabricaÇÃo de celulose e papel                                                         ,Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
840110,Supervisor da indústria de bebidas,8401,840,84,8,"Supervisores da fabricação de alimentos, bebidas e fumo","Supervisores da fabricaÇÃo de alimentos, bebidas e fumo                                                                           ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
840120,Chefe de confeitaria,8401,840,84,8,"Supervisores da fabricação de alimentos, bebidas e fumo","Supervisores da fabricaÇÃo de alimentos, bebidas e fumo                                                                           ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
840115,Supervisor da indústria de fumo,8401,840,84,8,"Supervisores da fabricação de alimentos, bebidas e fumo","Supervisores da fabricaÇÃo de alimentos, bebidas e fumo                                                                           ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
840105,Supervisor de produção da indústria alimentícia,8401,840,84,8,"Supervisores da fabricação de alimentos, bebidas e fumo","Supervisores da fabricaÇÃo de alimentos, bebidas e fumo                                                                           ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841105,Moleiro de cereais (exceto arroz),8411,841,84,8,"Trabalhadores da indústria de beneficiamento de grãos, cereais e afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841110,Moleiro de especiarias,8411,841,84,8,"Trabalhadores da indústria de beneficiamento de grãos, cereais e afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841115,Operador de processo de moagem,8411,841,84,8,"Trabalhadores da indústria de beneficiamento de grãos, cereais e afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841210,Refinador de sal,8412,841,84,8,Trabalhadores no beneficiamento do sal,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841205,Moedor de sal,8412,841,84,8,Trabalhadores no beneficiamento do sal,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841310,Operador de equipamentos de refinação de açúcar (processo contínuo),8413,841,84,8,Trabalhadores na fabricação e refino de açúcar,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841305,Operador de cristalização na refinação de açucar,8413,841,84,8,Trabalhadores na fabricação e refino de açúcar,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841320,Operador de tratamento de calda na refinação de açúcar,8413,841,84,8,Trabalhadores na fabricação e refino de açúcar,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841315,Operador de moenda na fabricação de açúcar,8413,841,84,8,Trabalhadores na fabricação e refino de açúcar,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841484,Trabalhador de preparação de pescados (limpeza),8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841476,Trabalhador de fabricação de margarina,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841472,Refinador de óleo e gordura,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841468,Preparador de rações,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841464,Prensador de frutas (exceto oleaginosas),8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841460,Operador de preparação de grãos vegetais (óleos e gorduras),8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841456,Operador de câmaras frias,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841444,Hidrogenador de óleos e gorduras,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841440,Esterilizador de alimentos,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841432,Desidratador de alimentos,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841428,Cozinhador de pescado,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841420,Cozinhador de frutas e legumes,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841416,Cozinhador de carnes,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841408,Cozinhador (conservação de alimentos),8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841448,Lagareiro,8414,841,84,8,Trabalhadores na fabricação e conservação de alimentos,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841505,Trabalhador de tratamento do leite e fabricação de laticínios e afins,8415,841,84,8,Trabalhadores na pasteurização do leite e na fabricação de laticínios  e afins,Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841620,Operador de extração de café solúvel,8416,841,84,8,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841630,Misturador de chá ou mate,8416,841,84,8,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841625,Torrador de cacau,8416,841,84,8,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841605,Misturador de café,8416,841,84,8,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841610,Torrador de café,8416,841,84,8,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841615,Moedor de café,8416,841,84,8,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841735,Dessecador de malte,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841740,Vinagreiro,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841745,Xaropeiro,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841725,Malteiro (germinação),8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841730,Cozinhador de malte,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841720,Trabalhador de fabricação de vinhos,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841705,Alambiqueiro,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841710,Filtrador de cerveja,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841715,Fermentador,8417,841,84,8,"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841810,"Operador de máquinas de fabricação de doces, salgados e massas alimentícias",8418,841,84,8,"Operadores de equipamentos na fabricação de pães, massas alimentícias, doces, chocolates e achocolatados",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841805,"Operador de forno (fabricação de pães, biscoitos e similares)",8418,841,84,8,"Operadores de equipamentos na fabricação de pães, massas alimentícias, doces, chocolates e achocolatados",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
841815,Operador de máquinas de fabricação de chocolates e achocolatados,8418,841,84,8,"Operadores de equipamentos na fabricação de pães, massas alimentícias, doces, chocolates e achocolatados",Operadores de equipamentos na preparaÇÃo de alimentos e bebidas                                                                   ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842135,Operador de máquina de preparação de matéria prima para produção de cigarros,8421,842,84,8,Cigarreiros e beneficiadores de fumo,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842125,Operador de máquina (fabricação de cigarros),8421,842,84,8,Cigarreiros e beneficiadores de fumo,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842120,Auxiliar de processamento de fumo,8421,842,84,8,Cigarreiros e beneficiadores de fumo,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842115,Classificador de fumo,8421,842,84,8,Cigarreiros e beneficiadores de fumo,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842105,Preparador de melado e essência de fumo,8421,842,84,8,Cigarreiros e beneficiadores de fumo,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842110,Processador de fumo,8421,842,84,8,Cigarreiros e beneficiadores de fumo,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842205,Preparador de fumo na fabricação de charutos,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842210,Operador de máquina de fabricar charutos e cigarrilhas,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842215,Classificador de charutos,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842220,Cortador de charutos,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842225,Celofanista na fabricação de charutos,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842235,Degustador de charutos,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
842230,Charuteiro a mão,8422,842,84,8,Charuteiros,Operadores na preparaÇÃo de fumo e na fabricaÇÃo de charutos e cigarros                                                           ,"Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848110,Salgador de alimentos,8481,848,84,8,Trabalhadores artesanais na conservação de alimentos,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848105,Defumador de carnes e pescados,8481,848,84,8,Trabalhadores artesanais na conservação de alimentos,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848115,"Salsicheiro (fabricação de lingüiça, salsicha e produtos similares)",8481,848,84,8,Trabalhadores artesanais na conservação de alimentos,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848205,Pasteurizador,8482,848,84,8,Trabalhadores artesanais na pasteurização do leite e na fabricação de laticínios e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848210,Queijeiro na fabricação de laticínio,8482,848,84,8,Trabalhadores artesanais na pasteurização do leite e na fabricação de laticínios e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848215,Manteigueiro na fabricação de laticínio,8482,848,84,8,Trabalhadores artesanais na pasteurização do leite e na fabricação de laticínios e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848305,Padeiro,8483,848,84,8,"Padeiros, confeiteiros e afins","Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848310,Confeiteiro,8483,848,84,8,"Padeiros, confeiteiros e afins","Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848315,Masseiro (massas alimentícias),8483,848,84,8,"Padeiros, confeiteiros e afins","Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848325,Trabalhador de fabricação de sorvete,8483,848,84,8,"Padeiros, confeiteiros e afins","Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848425,Classificador de grãos,8484,848,84,8,Trabalhadores na degustação e classificação de grãos e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848420,Degustador de vinhos ou licores,8484,848,84,8,Trabalhadores na degustação e classificação de grãos e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848415,Degustador de derivados de cacau,8484,848,84,8,Trabalhadores na degustação e classificação de grãos e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848405,Degustador de café,8484,848,84,8,Trabalhadores na degustação e classificação de grãos e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848410,Degustador de chá,8484,848,84,8,Trabalhadores na degustação e classificação de grãos e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848525,Retalhador de carne,8485,848,84,8,Magarefes e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848515,Desossador,8485,848,84,8,Magarefes e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848510,Açougueiro,8485,848,84,8,Magarefes e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848505,Abatedor,8485,848,84,8,Magarefes e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848520,Magarefe,8485,848,84,8,Magarefes e afins,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
848605,Trabalhador do beneficiamento de fumo,8486,848,84,8,Trabalhadores artesanais na indústria do fumo,"Trabalhadores artesanais na  agroindÚstria, na indÚstria de alimentos e do fumo                                                   ","Trabalhadores da fabricaÇÃo de alimentos, bebidas e fumo                                                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
860105,Supervisor de manutenção eletromecânica (utilidades),8601,860,86,8,Supervisores da produção de utilidades,Supervisores da produÇÃo de utilidades                                                                                            ,"Operadores de produÇÃo, captaÇÃo, tratamento e distribuiÇÃo (energia, Água e utilidades)                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
860110,"Supervisor de operação de fluidos (distribuição, captação, tratamento de água, gases, vapor)",8601,860,86,8,Supervisores da produção de utilidades,Supervisores da produÇÃo de utilidades                                                                                            ,"Operadores de produÇÃo, captaÇÃo, tratamento e distribuiÇÃo (energia, Água e utilidades)                                          ",Trabalhadores da produÇÃo de bens e serviÇos industriais                                                                          
