CBO ID CB5,CBO label CB5,CBO ID CB4,CBO label CB4,CBO ID CB3,CBO label CB3,CBO ID CB2,CBO label CB2,CBO ID CB1,CBO label CB1,CBO ID CB0,CBO label CB0
622320,"Trabalhador na olericultura (talos, folhas e flores)",6223,Trabalhadores agricolas na olericultura,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622405,Trabalhador no cultivo de flores e folhagens de corte,6224,Trabalhadores agricolas no cultivo de flores e plantas ornamentais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622410,Trabalhador no cultivo de flores em vaso,6224,Trabalhadores agricolas no cultivo de flores e plantas ornamentais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622415,Trabalhador no cultivo de forracoes,6224,Trabalhadores agricolas no cultivo de flores e plantas ornamentais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622420,Trabalhador no cultivo de mudas,6224,Trabalhadores agricolas no cultivo de flores e plantas ornamentais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622425,Trabalhador no cultivo de plantas ornamentais,6224,Trabalhadores agricolas no cultivo de flores e plantas ornamentais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622505,Trabalhador no cultivo de arvores frutiferas,6225,Trabalhadores agricolas na fruticultura,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622510,Trabalhador no cultivo de especies frutiferas rasteiras,6225,Trabalhadores agricolas na fruticultura,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622515,Trabalhador no cultivo de trepadeiras frutiferas,6225,Trabalhadores agricolas na fruticultura,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622615,Trabalhador da cultura de erva-mate,6226,Trabalhadores agricolas nas culturas de plantas estimulantes,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622620,Trabalhador da cultura de fumo,6226,Trabalhadores agricolas nas culturas de plantas estimulantes,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622625,Trabalhador da cultura de guarana,6226,Trabalhadores agricolas nas culturas de plantas estimulantes,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622610,Trabalhador da cultura de cafe,6226,Trabalhadores agricolas nas culturas de plantas estimulantes,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622605,Trabalhador da cultura de cacau,6226,Trabalhadores agricolas nas culturas de plantas estimulantes,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622715,Trabalhador na cultura de coco-da-baia,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622710,Trabalhador na cultura de canola,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622725,Trabalhador na cultura de mamona,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622730,Trabalhador na cultura de soja,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622735,Trabalhador na cultura do girassol,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622740,Trabalhador na cultura do linho,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622705,Trabalhador na cultura de amendoim,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622720,Trabalhador na cultura de dende,6227,Trabalhadores agricolas na cultura de plantas oleaginosas,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622810,Trabalhador da cultura de plantas aromaticas e medicinais,6228,Trabalhadores agricolas da cultura de especiarias e de plantas aromaticas e medicinais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
622805,Trabalhador da cultura de especiarias,6228,Trabalhadores agricolas da cultura de especiarias e de plantas aromaticas e medicinais,622,Trabalhadores agricolas                                                                                                           ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623025,Casqueador de animais,6230,Tratadores polivalentes de animais,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623030,Ferrador de animais,6230,Tratadores polivalentes de animais,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623015,Trabalhador de pecuaria polivalente,6230,Tratadores polivalentes de animais,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623010,Inseminador,6230,Tratadores polivalentes de animais,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623020,Tratador de animais,6230,Tratadores polivalentes de animais,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623005,Adestrador de animais,6230,Tratadores polivalentes de animais,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623105,Trabalhador da pecuaria (asininos e muares),6231,Trabalhadores na pecuaria de animais de grande porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623110,Trabalhador da pecuaria (bovinos corte),6231,Trabalhadores na pecuaria de animais de grande porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623120,Trabalhador da pecuaria (bubalinos),6231,Trabalhadores na pecuaria de animais de grande porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623125,Trabalhador da pecuaria (equinos),6231,Trabalhadores na pecuaria de animais de grande porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623115,Trabalhador da pecuaria (bovinos leite),6231,Trabalhadores na pecuaria de animais de grande porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623210,Trabalhador da ovinocultura,6232,Trabalhadores na pecuaria de animais de medio porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623215,Trabalhador da suinocultura,6232,Trabalhadores na pecuaria de animais de medio porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623205,Trabalhador da caprinocultura,6232,Trabalhadores na pecuaria de animais de medio porte,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623320,Trabalhador da cunicultura,6233,Trabalhadores na avicultura e cunicultura,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623315,Operador de incubadora,6233,Trabalhadores na avicultura e cunicultura,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623310,Trabalhador da avicultura de postura,6233,Trabalhadores na avicultura e cunicultura,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623305,Trabalhador da avicultura de corte,6233,Trabalhadores na avicultura e cunicultura,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623325,Sexador,6233,Trabalhadores na avicultura e cunicultura,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623405,Trabalhador em criatorios de animais produtores de veneno,6234,Trabalhadores na criacao de insetos e animais uteis,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623415,Trabalhador na minhocultura,6234,Trabalhadores na criacao de insetos e animais uteis,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623420,Trabalhador na sericicultura,6234,Trabalhadores na criacao de insetos e animais uteis,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
623410,Trabalhador na apicultura,6234,Trabalhadores na criacao de insetos e animais uteis,623,Trabalhadores na pecuaria                                                                                                         ,62,Trabalhadores na exploracao agropecuaria                                                                                          ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
630110,Supervisor da area florestal,6301,Supervisores na area florestal e aquicultura,630,Supervisores na exploracao florestal e pesca                                                                                      ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
630105,Supervisor da aquicultura,6301,Supervisores na area florestal e aquicultura,630,Supervisores na exploracao florestal e pesca                                                                                      ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631015,Pescador artesanal de lagostas,6310,Pescadores polivalentes,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631005,Catador de caranguejos e siris,6310,Pescadores polivalentes,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631010,Catador de mariscos,6310,Pescadores polivalentes,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631020,Pescador artesanal de peixes e camaroes,6310,Pescadores polivalentes,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631105,Pescador artesanal de agua doce,6311,Pescadores profissionais artesanais de agua doce,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631205,Pescador industrial,6312,Pescadores de agua costeira e alto mar,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631210,Pescador profissional,6312,Pescadores de agua costeira e alto mar,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631335,Criador de ras,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631330,Criador de quelonios,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631325,Criador de peixes,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631320,Criador de ostras,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631315,Criador de mexilhoes,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631310,Criador de jacares,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631305,Criador de camaroes,6313,Criadores de animais aquaticos,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631405,Gelador industrial,6314,Trabalhadores de apoio a pesca,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631420,Redeiro (pesca),6314,Trabalhadores de apoio a pesca,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631415,Proeiro,6314,Trabalhadores de apoio a pesca,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
631410,Gelador profissional,6314,Trabalhadores de apoio a pesca,631,Pescadores e cacadores                                                                                                            ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632010,Raizeiro,6320,Trabalhadores florestais polivalentes,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632015,Viveirista florestal,6320,Trabalhadores florestais polivalentes,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632005,Guia florestal,6320,Trabalhadores florestais polivalentes,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632115,Identificador florestal,6321,Extrativistas e reflorestadores de especies produtoras de madeira,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632110,Cubador de madeira,6321,Extrativistas e reflorestadores de especies produtoras de madeira,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632105,Classificador de toras,6321,Extrativistas e reflorestadores de especies produtoras de madeira,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632120,Operador de motosserra,6321,Extrativistas e reflorestadores de especies produtoras de madeira,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632125,"Trabalhador de extracao florestal, em geral",6321,Extrativistas e reflorestadores de especies produtoras de madeira,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632215,Trabalhador da exploracao de resinas,6322,Extrativistas florestais de especies produtoras de gomas e resinas,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632210,Trabalhador da exploracao de especies produtoras de gomas nao elasticas,6322,Extrativistas florestais de especies produtoras de gomas e resinas,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632205,Seringueiro,6322,Extrativistas florestais de especies produtoras de gomas e resinas,632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632370,Trabalhador da exploracao de tucum,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632365,Trabalhador da exploracao de piacava,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632360,Trabalhador da exploracao de pequi,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632355,Trabalhador da exploracao de ouricuri,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632350,Trabalhador da exploracao de oiticica,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632345,Trabalhador da exploracao de murumuru,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632340,Trabalhador da exploracao de malva (paina),6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632335,Trabalhador da exploracao de copaiba,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632330,Trabalhador da exploracao de coco-da-praia,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
632325,Trabalhador da exploracao de carnauba,6323,"Extrativistas florestais de especies produtoras de fibras, ceras e oleos",632,Extrativistas florestais                                                                                                          ,63,Pescadores e extrativistas florestais                                                                                             ,6,"Trabalhadores agropecuarios, florestais e da pesca                                                                                ",0,All occupations
