,0,1,2,3,4,5,6,7,8,9
29143,245.983333333,27.5666666667,25.9,56.2333333333,8.35,24.0,3.5,0.0,0.333333333333,3.4
29145,733.65,142.166666667,70.2333333333,66.3,20.0166666667,5.6,10.8,0.0,1.2,0.0
29147,331.6,54.8333333333,28.4833333333,66.5333333333,21.15,0.0,2.8,0.0,0.0,4.2
29149,126.95,16.5,22.0,24.6,7.75,0.0,2.2,0.0,8.2,0.25
29151,149.7,18.9833333333,17.1,33.4,6.6,0.6,2.4,0.0,1.8,2.4
29153,96.9,18.0333333333,10.8333333333,22.6166666667,1.0,0.0,2.75,0.0,1.8,1.2
29155,256.933333333,29.4,30.3,59.8,9.61666666667,9.0,2.8,0.0,0.0,3.0
29157,315.9,47.8,27.6666666667,32.5333333333,7.53333333333,1.8,4.3,0.0,4.2,1.2
29159,711.0,133.3,62.4833333333,69.4,24.6666666667,2.2,4.1,0.6,1.2,1.2
29161,785.6,148.5,66.0833333333,81.05,23.95,0.0,6.7,0.6,5.6,0.6
29163,266.483333333,45.4333333333,15.5333333333,50.5,15.6,1.0,3.2,1.0,1.0,6.2
29165,1219.26666667,560.3,68.6166666667,96.6333333333,80.8833333333,3.8,4.6,1.0,0.0,1.2
29167,354.666666667,78.2833333333,32.5,45.5,17.9333333333,0.6,3.53333333333,1.0,0.6,0.6
29169,519.55,108.033333333,25.7666666667,63.1333333333,13.9833333333,0.0,2.95,0.0,1.0,0.0
29171,62.8166666667,13.05,7.7,23.55,1.95,0.666666666667,0.6,0.0,1.0,1.4
29173,121.3,16.6333333333,21.6333333333,22.2,8.13333333333,0.75,0.0,0.0,0.6,2.0
29175,416.1,64.25,33.0,60.2666666667,15.3,0.0,2.03333333333,0.0,1.8,1.6
29177,248.783333333,41.2666666667,22.4,44.8,10.0,2.6,3.93333333333,0.0,0.0,1.8
29179,191.35,10.15,18.35,23.4,1.7,0.0,1.8,0.0,14.8,0.0
29181,173.3,15.1666666667,25.05,22.2,9.2,0.0,0.933333333333,0.0,17.8,0.0
29183,4723.4,1750.06666667,309.45,180.633333333,150.233333333,7.4,19.5,1.33333333333,0.333333333333,8.0
29185,130.283333333,17.0833333333,16.35,22.4666666667,2.53333333333,0.6,0.6,0.0,0.0,1.8
29186,240.133333333,41.5166666667,27.0,32.6,7.96666666667,1.8,2.4,0.6,1.4,1.2
29187,960.6,155.316666667,53.1,85.8,21.4333333333,1.1,6.6,3.0,2.35,1.0
29189,20483.6,9873.6,1333.0,795.85,959.8,4.1,84.5,3.8,0.6,10.95
29195,340.016666667,50.85,43.1666666667,62.4,18.0166666667,5.2,5.33333333333,0.0,0.6,16.6
29197,51.4,7.7,5.9,22.6,1.0,0.0,0.0,0.0,0.6,0.6
29199,76.3166666667,12.1,9.26666666667,12.8,2.6,1.0,1.0,1.0,1.6,1.8
29201,755.8,135.133333333,63.8,89.8,27.5,23.8,4.33333333333,0.6,0.6,3.6
29203,91.6333333333,7.4,11.8333333333,22.0,2.93333333333,0.0,4.4,0.0,14.4,0.0
29205,97.9333333333,17.55,6.75,30.1333333333,8.5,0.666666666667,3.35,0.0,1.2,3.0
29207,474.516666667,73.9166666667,57.1,66.8,15.7,47.8,2.8,0.0,0.6,3.6
29209,509.0,87.6333333333,30.9166666667,47.5333333333,23.1166666667,0.0,1.93333333333,0.0,0.0,0.6
29211,98.35,12.4,9.1,32.6666666667,0.6,0.0,1.2,0.0,0.0,1.4
29213,1212.2,252.35,43.05,85.5833333333,102.5,0.0,4.6,0.0,0.4,4.2
29215,286.983333333,50.7666666667,30.9,59.2,13.1666666667,0.0,4.8,0.0,13.8,0.8
29217,393.65,72.3333333333,34.0,60.8,7.8,0.6,4.6,0.0,1.3,10.2
29219,386.45,54.7333333333,34.8833333333,38.6,8.26666666667,0.5,3.0,0.0,0.0,1.35
29221,458.833333333,28.6333333333,33.2,35.4166666667,3.4,0.0,1.2,1.2,1.8,1.1
29223,207.316666667,14.4666666667,19.3333333333,26.6,6.28333333333,0.0,2.13333333333,0.0,13.2,0.0
29225,379.55,78.9333333333,38.9333333333,43.5333333333,12.3333333333,1.26666666667,2.9,0.0,0.0,0.0
29227,29.4166666667,6.96666666667,1.8,13.2,1.8,0.0,0.0,0.0,0.0,0.0
29229,232.416666667,45.8833333333,25.4833333333,41.4,11.0,0.0,1.2,0.6,7.6,3.4
29510,4897.4,1946.0,556.4,310.55,274.883333333,0.0,79.5666666667,0.0,0.5,9.4
29999,1750.2,5789.7,159.1,28.45,620.033333333,2.0,25.5166666667,8.4,2.5,3.8
30001,261.333333333,29.8333333333,10.45,51.7833333333,11.4333333333,1.7,4.6,0.0,1.8,0.833333333333
30003,114.45,23.7166666667,8.33333333333,46.55,12.8333333333,2.2,2.2,3.0,4.75,0.0
30005,82.8666666667,10.85,5.93333333333,46.2833333333,3.8,1.0,2.93333333333,2.6,0.333333333333,1.8
30007,61.0666666667,13.0666666667,5.4,25.85,2.8,0.4,0.0,0.0,1.1,0.0
30009,216.083333333,57.1666666667,11.2833333333,48.3,11.7666666667,1.0,3.0,6.73333333333,1.0,1.0
30011,15.0166666667,3.55,2.6,18.2,0.6,0.0,0.0,0.5,0.0,0.0
30013,1760.2,465.933333333,102.816666667,183.833333333,85.7333333333,8.2,13.75,1.8,1.6,9.3
30015,88.1,8.46666666667,7.43333333333,34.1333333333,7.93333333333,4.4,0.333333333333,0.0,3.2,3.6
30017,278.1,45.5833333333,20.05,39.7666666667,12.5666666667,1.2,4.95,1.35,0.0,5.0
30019,27.4333333333,7.38333333333,3.0,18.1,5.3,0.6,1.2,1.0,0.0,1.2
30021,181.883333333,29.5,9.76666666667,36.9333333333,14.1333333333,0.8,1.8,11.45,0.0,0.6
30023,150.75,25.45,11.3333333333,25.55,3.35,0.5,2.2,0.333333333333,0.0,0.0
30025,58.2,14.7666666667,5.4,23.8666666667,2.8,0.0,1.2,12.4,1.0,1.2
30027,264.016666667,49.75,22.3,49.0,14.9,0.0,3.8,0.6,1.6,3.2
30029,2623.8,666.4,168.766666667,220.15,121.033333333,3.01666666667,14.2666666667,2.2,17.0,6.0
30031,2901.35,957.55,143.766666667,215.55,157.25,7.43333333333,21.9666666667,3.0,5.2,5.48333333333
30033,14.25,3.2,3.15,18.8,1.6,0.333333333333,0.0,0.0,0.0,0.0
30035,158.95,25.2666666667,5.73333333333,51.6,5.38333333333,0.333333333333,2.8,21.6,1.0,1.6
30037,8.95,0.0,0.6,9.8,1.53333333333,0.0,0.0,0.0,0.0,0.0
30039,44.5166666667,6.36666666667,3.5,18.15,2.0,0.0,0.0,1.0,1.1,1.0
30041,316.366666667,52.6166666667,19.4333333333,71.3666666667,20.9666666667,3.2,4.7,9.4,0.0,0.6
30043,121.233333333,44.7,6.01666666667,36.6,8.58333333333,0.0,2.73333333333,0.5,2.45,4.0
30045,21.6166666667,7.0,5.1,22.8,1.4,0.0,0.0,0.0,0.333333333333,0.0
30047,548.066666667,92.2,41.0166666667,78.35,27.0833333333,7.1,4.06666666667,0.5,3.8,1.0
30049,1364.4,461.65,57.15,179.85,91.0,0.333333333333,6.85,1.6,5.2,1.2
30051,32.55,4.13333333333,3.03333333333,21.7,3.3,3.6,0.0,0.8,0.0,1.0
30053,328.133333333,69.15,42.25,71.9333333333,12.4,0.0,3.46666666667,1.0,10.6,1.33333333333
30055,25.4833333333,4.1,2.4,20.6,1.2,1.0,0.6,1.2,0.0,0.0
30057,236.533333333,41.8333333333,10.2666666667,45.6,11.9333333333,1.6,1.33333333333,1.4,0.6,1.0
30059,39.9833333333,3.36666666667,2.63333333333,17.05,3.4,0.933333333333,0.6,0.0,0.6,0.6
30061,72.9333333333,7.46666666667,6.8,24.0,0.933333333333,0.0,0.0,0.0,2.6,0.0
30063,2634.8,901.6,148.316666667,206.733333333,153.8,0.75,13.5666666667,3.0,23.0,2.5
30065,65.75,17.2333333333,7.26666666667,22.0,1.2,0.0,0.5,5.2,2.2,0.75
30067,497.4,104.8,23.2166666667,67.25,28.0666666667,0.0,3.2,1.6,0.8,1.53333333333
30069,5.0,0.6,0.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0
30071,90.4666666667,10.7166666667,5.71666666667,36.3333333333,8.51666666667,0.0,1.93333333333,2.0,0.5,1.0
30073,100.466666667,12.3,9.7,41.35,7.15,1.0,1.0,2.4,1.0,1.2
30075,34.3833333333,6.8,1.8,17.4,2.8,0.0,0.75,1.4,0.0,0.0
30077,88.9166666667,12.3333333333,4.4,34.95,5.65,0.0,1.0,0.0,1.6,1.0
30079,17.5,4.13333333333,1.8,12.2,1.2,0.0,0.0,0.0,0.0,0.0
30081,892.3,232.8,75.1333333333,102.616666667,31.6333333333,0.75,12.0833333333,0.333333333333,15.85,0.5
30083,206.783333333,57.6333333333,20.5333333333,55.6833333333,17.0333333333,0.0,1.8,25.0,0.6,1.8
30085,133.533333333,17.4666666667,6.93333333333,47.3666666667,9.4,1.0,2.4,1.6,0.0,4.8
30087,113.766666667,17.05,3.88333333333,50.0,7.8,0.0,1.8,1.33333333333,2.4,0.0
30089,222.233333333,28.8,27.9,54.9833333333,10.6,0.0,2.88333333333,1.5,8.4,0.6
30091,72.4166666667,11.3833333333,5.8,31.8666666667,5.18333333333,1.0,0.333333333333,5.2,0.0,4.2
30093,732.0,210.633333333,46.1333333333,85.9333333333,35.0,0.333333333333,8.95,3.56666666667,1.7,3.2
30095,132.583333333,31.8833333333,12.8,43.6,7.35,0.0,4.06666666667,1.4,2.7,4.43333333333
30097,88.9833333333,15.8666666667,6.4,26.9333333333,3.0,1.0,1.2,0.0,0.8,1.8
30099,103.166666667,20.1333333333,7.03333333333,36.7,10.3,1.8,2.5,0.85,1.6,3.8
30101,99.5833333333,25.55,5.23333333333,35.4,9.3,1.2,2.4,24.2,0.0,4.6
30103,9.3,2.13333333333,1.2,11.5,2.2,0.6,0.0,0.0,0.0,0.0
30105,144.616666667,26.5833333333,9.83333333333,55.2333333333,7.23333333333,0.5,1.4,3.3,0.0,1.0
30107,29.9333333333,3.2,6.1,20.95,4.05,0.0,0.6,0.0,0.333333333333,0.0
30109,12.6333333333,3.73333333333,1.95,9.5,0.0,0.0,0.0,1.0,0.0,0.0
30111,3447.2,1256.4,182.083333333,259.4,191.783333333,1.4,30.5833333333,40.7,3.2,10.3
30999,457.366666667,1286.55,52.3166666667,23.9166666667,205.183333333,0.0,6.8,42.0,11.6333333333,5.7
31001,620.233333333,113.966666667,71.2166666667,41.3833333333,31.9666666667,1.6,7.0,0.0,0.0,11.1333333333
31003,118.883333333,15.4166666667,11.8,25.2,18.95,3.0,0.933333333333,0.0,0.0,5.0
31005,6.5,3.7,0.0,4.6,0.6,0.0,0.6,0.0,0.0,0.0
31007,4.53333333333,0.6,0.0,5.2,0.0,1.0,0.0,0.0,0.0,0.0
31009,4.75,0.0,0.6,5.0,1.4,0.6,0.0,0.0,0.0,0.6
31011,97.1,13.4833333333,9.55,22.2,10.1166666667,2.0,2.6,0.0,0.0,26.6
31013,208.133333333,35.95,9.8,30.2,10.6,13.0,5.6,0.0,0.0,3.4
31015,31.45,3.4,7.55,18.2,2.0,0.0,1.2,0.0,0.0,0.6
31017,63.8,11.0666666667,11.4333333333,15.5,7.45,0.0,0.0,0.0,0.0,0.5
31019,902.65,177.95,55.3666666667,71.6,54.5,9.6,13.0,1.2,0.0,9.4
31021,114.866666667,14.7333333333,10.6,28.0,8.1,1.4,2.0,0.0,0.0,3.2
31023,91.2166666667,13.1833333333,7.83333333333,33.2,4.5,2.4,2.03333333333,0.0,1.0,7.0
31025,309.25,67.8666666667,26.6166666667,48.1,9.66666666667,1.6,4.26666666667,0.666666666667,0.0,10.2
31027,152.616666667,22.0,22.35,30.0,16.4166666667,2.8,2.4,0.0,0.0,11.2
31029,67.6833333333,16.3,5.4,17.1333333333,4.2,6.8,1.35,0.0,0.0,6.0
31031,133.483333333,16.8,7.66666666667,34.5,10.2,1.2,0.6,0.0,0.0,1.0
31033,186.55,32.9,17.2,40.0833333333,7.8,2.8,5.4,3.6,0.0,4.4
31035,87.65,11.45,13.9,26.8,5.7,4.8,0.6,0.0,0.6,18.0
31037,153.2,18.55,19.7166666667,30.05,11.3,0.75,1.2,0.0,0.0,7.8
31039,195.733333333,24.1166666667,29.7333333333,44.2,16.2166666667,2.4,3.4,0.0,0.0,15.0
31041,213.116666667,34.5,13.35,67.6,15.6666666667,5.8,1.2,0.0,0.0,2.6
31043,294.2,52.3166666667,33.05,33.75,9.6,2.4,3.65,1.0,0.0,4.6
31045,168.616666667,33.9333333333,9.25,46.55,12.65,0.0,0.0,0.6,0.0,1.6
31047,426.4,67.6333333333,38.5,63.6,28.4,8.4,2.2,0.0,0.5,11.0
31049,28.7333333333,4.1,1.26666666667,11.35,1.35,1.8,0.0,0.0,0.0,1.2
31051,47.45,7.58333333333,12.5,25.0,5.2,0.0,0.0,0.0,0.6,2.2
31053,667.6,121.833333333,46.7,74.95,36.9,5.0,8.41666666667,0.0,0.0,17.4
31055,9331.4,4194.2,522.0,186.933333333,467.6,5.8,73.6,4.1,0.5,14.5
31057,26.1833333333,4.0,2.8,11.6,2.55,1.8,0.6,0.0,0.0,2.4
31059,111.35,18.1333333333,9.36666666667,27.35,6.2,5.0,3.75,0.0,0.0,13.8
31061,45.6,3.6,4.6,16.8,2.4,5.4,0.6,0.0,0.0,3.2
31063,31.1666666667,5.7,3.35,17.0,3.73333333333,0.0,0.0,0.0,0.0,1.35
31065,93.1166666667,12.9,8.66666666667,24.75,6.4,2.2,1.2,0.0,0.0,15.2
31067,411.733333333,73.3833333333,41.7,64.7,18.4833333333,0.0,5.73333333333,1.0,0.0,17.0
31069,27.5,4.1,1.26666666667,14.4,1.7,1.0,0.0,0.0,0.0,1.2
31071,40.8333333333,6.73333333333,2.6,15.4,3.8,0.0,0.0,0.0,0.0,0.6
31073,24.8,4.48333333333,3.0,8.2,1.93333333333,1.8,0.6,0.0,0.0,1.8
31075,12.05,2.7,1.2,10.4666666667,4.55,0.0,0.0,0.333333333333,0.0,0.0
31077,40.5833333333,5.4,3.6,20.4,4.4,0.0,1.2,0.0,0.0,4.2
31079,1208.6,292.8,81.9333333333,66.35,57.2166666667,6.4,7.4,0.0,0.0,6.53333333333
31081,139.733333333,34.2,17.1333333333,16.8833333333,9.5,8.2,1.6,0.0,0.0,3.8
31083,45.1,7.8,2.66666666667,16.8,2.4,0.0,1.6,0.6,0.0,5.55
31085,4.41666666667,2.35,0.0,9.33333333333,0.6,0.0,0.6,0.0,0.0,0.333333333333
31087,26.1666666667,2.7,2.15,16.8,4.26666666667,1.2,1.6,3.5,0.0,1.8
31089,226.4,31.4833333333,28.2666666667,53.6666666667,22.3333333333,11.2,1.2,0.0,0.0,8.0
31091,13.5,0.6,2.33333333333,5.6,2.75,0.0,0.6,0.6,0.0,0.0
31093,83.5333333333,10.75,7.93333333333,21.0,8.6,0.75,0.75,0.0,0.0,4.0
31095,121.583333333,32.1166666667,12.1,22.8,8.96666666667,5.2,2.4,0.0,0.0,6.4
31097,74.5,9.35,8.35,17.95,1.2,0.0,1.2,0.0,0.0,5.6
31099,86.45,21.1666666667,12.0,15.8,8.8,10.4,1.4,0.0,0.0,5.6
31101,226.983333333,31.4333333333,13.95,33.8,9.13333333333,6.0,0.0,1.5,0.0,6.2
31103,9.21666666666,1.6,2.26666666667,7.2,0.6,0.0,0.0,0.0,1.0,0.0
31105,72.15,10.8666666667,11.75,12.8,3.1,0.6,1.0,16.4,0.0,1.5
31107,164.05,18.1,13.8,55.0,12.15,1.5,1.95,0.0,0.0,9.8
31109,4818.0,1662.2,304.0,243.533333333,208.633333333,7.2,27.1666666667,1.8,0.0,12.5
31111,661.0,145.0,37.0,92.4,29.3166666667,2.6,7.68333333333,0.6,0.0,5.2
31113,7.03333333333,4.6,1.2,5.53333333333,2.28333333333,0.8,0.0,0.0,0.0,0.0
31115,4.8,0.75,0.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0
31117,2.7,1.7,0.0,6.2,1.35,0.0,0.0,0.0,0.0,0.0
31119,834.4,163.416666667,76.2,69.9333333333,44.1666666667,2.8,7.3,0.75,0.6,7.8
31121,114.916666667,15.5333333333,17.2333333333,22.6,4.8,3.2,1.6,0.0,0.0,10.2
31123,63.4666666667,7.6,3.75,24.5,3.93333333333,7.2,2.2,1.0,0.0,5.0
31125,54.8666666667,6.75,4.8,21.3333333333,1.93333333333,0.6,0.0,0.0,0.0,4.8
31127,111.066666667,23.6166666667,5.75,21.55,6.73333333333,2.2,0.6,0.0,0.0,4.2
31129,94.85,14.5833333333,11.6,19.3,11.0,1.8,0.0,0.0,0.25,2.55
31131,288.933333333,47.4666666667,18.6,43.8,15.5333333333,2.25,4.05,1.0,1.0,13.8
31133,36.75,1.2,3.6,16.35,2.8,0.0,0.6,0.0,0.6,3.2
31135,47.9833333333,11.25,3.0,14.2,7.3,4.2,1.1,0.5,0.0,6.3
31137,200.966666667,39.7333333333,18.55,29.4,11.4833333333,4.8,0.933333333333,0.4,0.0,4.8
31139,98.2333333333,19.5,17.6,15.8,7.8,1.2,1.2,0.0,0.0,2.6
31141,611.3,137.216666667,61.2333333333,76.4333333333,28.55,1.1,5.26666666667,0.0,1.2,25.0
31143,80.7,12.3833333333,10.55,14.6,3.73333333333,1.2,1.26666666667,0.0,0.0,9.0
31145,245.866666667,44.05,15.6333333333,43.5,21.0666666667,1.2,5.06666666667,6.6,0.0,7.85
31147,144.733333333,17.9666666667,18.55,23.9,16.6,1.0,3.6,0.6,0.0,4.2
31149,29.95,3.5,1.2,11.0,1.6,1.6,0.0,0.0,0.0,1.0
31151,187.366666667,23.9833333333,11.9,30.8,5.0,1.4,2.4,0.0,0.0,6.8
31153,1589.6,494.516666667,87.9166666667,35.15,60.9,3.4,3.5,1.6,0.0,3.2
31155,287.75,43.8333333333,30.4,51.1,13.7833333333,5.2,4.0,0.0,0.0,5.8
31157,788.6,149.1,61.95,99.3,42.3,11.5,6.7,2.13333333333,0.0,12.9333333333
31159,266.0,34.4333333333,16.1,25.55,11.0,0.6,1.26666666667,0.0,0.0,6.8
31161,108.65,14.45,8.3,39.4,7.25,2.1,1.6,0.0,0.0,5.4
31163,37.25,6.2,5.4,11.9,2.8,1.2,0.6,0.0,0.0,1.2
31165,7.66666666667,1.35,0.75,12.2,1.6,0.0,0.0,0.0,0.0,0.6
31167,37.55,5.9,8.76666666667,16.0,2.86666666667,0.0,1.2,0.0,0.0,3.0
31169,109.966666667,11.9333333333,14.0,28.8666666667,10.9333333333,1.8,1.7,0.0,0.0,4.0
31171,8.0,1.6,0.8,10.6,1.95,0.0,0.0,0.0,0.0,0.0
31173,52.0833333333,14.3333333333,7.33333333333,24.8166666667,8.8,2.25,2.4,0.0,0.0,2.6
31175,101.6,13.35,11.7,27.2,5.53333333333,1.2,0.0,0.0,0.0,1.33333333333
31177,320.4,88.0833333333,23.4666666667,26.6666666667,17.4833333333,3.0,6.0,0.6,1.0,1.4
31179,131.133333333,23.5333333333,16.3666666667,20.3333333333,14.95,1.8,0.6,0.0,0.0,4.8
31181,44.0,5.4,4.35,14.8,6.3,0.0,0.6,1.0,0.0,10.0
31183,7.63333333333,0.6,0.0,7.2,0.6,1.0,0.0,0.0,0.0,3.6
31185,302.75,53.4,26.6,39.1,17.6333333333,1.4,5.4,0.0,0.0,8.4
31999,479.616666667,1739.05,76.9166666667,14.1,170.366666667,2.0,11.2333333333,5.05,0.0,10.7
32001,353.516666667,96.1666666667,20.35,42.8,29.4,1.6,2.4,0.0,0.0,2.3
32003,22914.0,11614.4,1069.53333333,438.733333333,1953.2,0.6,78.4666666667,10.6,2.1,25.0
32005,964.866666667,394.8,52.3666666667,48.9,43.8,2.0,4.01666666667,1.5,1.2,0.6
32007,713.8,176.083333333,45.25,92.4666666667,25.7166666667,2.33333333333,2.4,13.8,0.0,12.0
32009,6.85,3.6,1.26666666667,5.53333333333,0.6,0.0,0.0,0.6,0.0,1.0
32011,15.9,6.35,2.66666666667,7.0,1.7,1.0,0.0,1.53333333333,0.0,3.2
32013,223.683333333,54.8666666667,17.0,40.75,10.7666666667,1.53333333333,2.4,6.8,1.25,8.93333333333
32015,51.2333333333,14.85,5.8,17.2,0.6,0.0,1.6,1.2,0.0,1.6
32017,47.6333333333,12.0,5.06666666667,21.85,6.5,0.0,0.666666666666,1.2,0.0,0.6
32019,422.55,117.166666667,76.4833333333,65.45,22.9666666667,8.7,9.28333333333,1.6,1.2,1.33333333333
32021,42.3,10.35,5.55,16.8,1.6,0.0,1.0,0.6,0.0,1.8
32023,422.883333333,127.566666667,40.55,60.85,17.2,1.4,0.6,4.15,0.0,1.6
32027,49.3666666667,10.25,5.66666666667,22.9833333333,3.1,0.0,0.0,0.6,1.0,1.0
32029,55.05,19.4333333333,14.1333333333,11.3333333333,5.4,0.0,1.66666666667,0.0,0.0,2.6
32031,7308.2,3701.0,523.6,224.35,522.9,2.8,30.3333333333,20.95,2.8,17.6
32033,124.833333333,22.6166666667,7.35,31.75,12.5833333333,2.2,1.6,1.66666666667,0.75,1.8
32510,1250.0,529.016666667,121.933333333,147.633333333,49.9166666667,0.0,10.9,1.1,0.0,0.6
32999,419.85,1898.31666667,39.25,8.56666666667,139.933333333,0.0,1.68333333333,8.33333333333,1.0,4.06666666667
33001,1379.73333333,328.316666667,104.55,116.15,46.6333333333,1.8,7.11666666667,0.0,2.0,1.0
33003,1348.2,268.6,96.9,118.333333333,51.5833333333,1.0,5.2,0.6,7.0,2.73333333333
33005,1328.76666667,378.0,146.75,129.666666667,44.2666666667,7.1,8.7,0.0,3.6,0.5
33007,602.7,84.3,67.4,109.2,22.3333333333,0.0,2.3,0.6,3.8,1.1
33009,2100.53333333,536.3,138.4,220.55,86.7333333333,3.2,9.51666666667,0.0,18.0,3.93333333333
33011,7012.2,3481.0,669.4,277.85,372.95,10.2,38.5,0.0,6.0,5.18333333333
33013,2894.2,1009.4,242.416666667,468.75,141.716666667,5.01666666667,35.7,0.6,11.15,1.2
33015,6231.33333333,2866.4,554.6,334.233333333,309.85,8.0,33.1,1.3,8.6,10.3
33017,1767.0,567.8,137.016666667,119.966666667,57.3333333333,2.1,13.2333333333,0.0,1.8,0.933333333333
33019,654.4,150.4,102.7,80.0,20.9833333333,1.7,8.36666666667,0.0,8.8,1.2
33999,592.033333333,3188.71666667,44.6666666667,12.2833333333,128.133333333,0.333333333333,4.03333333333,0.666666666667,0.5,0.666666666667
34001,4688.2,1045.0,206.866666667,253.45,139.833333333,56.2,14.3833333333,0.0,0.6,1.2
34003,18984.4,8877.2,1253.8,658.2,1207.0,4.4,202.25,4.2,1.0,23.4
34005,6624.8,2664.2,469.4,352.85,249.45,29.05,41.6333333333,1.93333333333,0.6,5.41666666667
34007,7960.0,2865.6,516.0,409.65,271.15,4.4,58.5666666667,0.5,0.0,5.26666666667
34009,3154.6,421.166666667,111.25,176.4,67.9333333333,1.95,8.21666666667,1.0,0.0,6.6
34011,2126.4,453.6,208.733333333,138.95,68.75,69.8,21.0333333333,0.0,0.0,8.05
34013,13080.4,4475.4,910.6,615.583333333,603.8,2.36666666667,166.133333333,2.0,0.0,14.05
34015,3886.2,1117.8,261.416666667,208.883333333,104.85,54.65,38.95,1.4,0.6,4.2
34017,7996.2,2547.4,588.933333333,214.9,544.2,0.5,162.4,1.35,0.0,13.2
34019,2452.2,973.816666667,157.966666667,202.533333333,84.7166666667,5.13333333333,22.3833333333,1.2,0.0,2.0
34021,6111.6,2830.2,329.2,303.333333333,313.55,5.2,33.2333333333,3.4,1.0,3.6
34023,10844.2,5692.2,952.0,381.333333333,564.05,1.4,137.1,3.01666666667,1.8,11.7333333333
34025,12283.8,4813.0,560.1,539.95,465.3,23.8,49.5833333333,1.95,1.2,14.85
34027,10211.0,5054.6,636.0,387.1,485.3,6.2,64.0666666667,1.1,0.666666666667,7.25
34029,7904.8,1782.0,362.2,394.9,174.683333333,4.6,27.5,1.2,0.75,1.33333333333
34031,7732.6,2379.2,746.4,225.616666667,346.033333333,1.2,128.2,1.0,1.2,5.66666666667
34033,907.466666667,148.183333333,61.55,99.9333333333,28.15,31.3,13.6,0.0,0.0,0.8
34035,5384.8,2887.8,329.4,218.016666667,223.133333333,0.6,41.6333333333,1.93333333333,0.6,2.6
34037,2580.6,940.0,183.95,166.933333333,73.4166666667,1.0,11.2333333333,1.86666666667,1.2,5.2
34039,9351.8,3225.6,792.0,274.583333333,357.6,0.6,113.0,1.8,0.0,12.4
34041,2033.56666667,519.9,155.85,135.2,51.6833333333,11.0,18.3333333333,0.6,0.666666666667,2.51666666667
34999,3563.2,5995.2,336.35,83.7,722.2,0.666666666666,83.0166666667,7.9,1.86666666667,10.95
35001,10145.6,4692.8,563.6,269.4,607.0,1.73333333333,68.15,21.4,1.33333333333,5.9
35003,37.95,10.65,3.6,18.2,1.53333333333,0.0,0.0,1.0,2.4,0.0
35005,889.533333333,223.8,65.05,114.933333333,45.3,8.23333333333,10.3666666667,46.8,0.0,5.33333333333
35006,190.2,39.0666666667,19.8,50.2,11.9,0.0,0.0,2.6,0.0,0.333333333333
35007,319.7,66.95,21.6,66.4,10.4333333333,0.0,5.8,5.0,2.31666666667,0.0
35009,718.516666667,143.8,37.25,57.9333333333,23.2333333333,8.0,8.45,1.95,0.0,4.0
35011,27.2,5.0,3.6,18.2,5.26666666667,0.0,1.2,0.0,0.0,0.0
35013,2346.8,591.45,131.516666667,195.766666667,88.3666666667,63.4,17.05,4.66666666667,0.75,3.3
35015,699.8,161.616666667,75.5333333333,115.3,37.2833333333,3.86666666667,4.4,78.8,0.0,4.2
35017,445.666666667,85.9166666667,24.0333333333,69.4666666667,22.8833333333,0.0,3.6,2.0,2.6,2.0
35019,63.6833333333,8.35,8.2,30.6,1.2,0.0,2.0,0.0,0.0,0.0
35021,5.33333333333,2.88333333333,2.4,10.9333333333,2.6,0.0,0.0,0.0,0.0,0.0
35023,59.3666666667,10.5333333333,8.45,29.0,4.6,1.1,0.0,0.75,0.75,1.25
35025,811.133333333,199.266666667,88.95,85.5,41.7666666667,2.0,7.53333333333,171.4,0.0,0.0
35027,516.133333333,87.1,23.1,81.8666666667,24.6,0.0,1.6,1.0,1.0,0.75
35028,238.55,141.65,9.9,22.4,17.2333333333,0.6,2.2,0.5,0.0,0.0
35029,261.516666667,46.3,24.3666666667,47.9,11.05,14.4,0.6,1.4,0.5,1.6
35031,668.2,138.633333333,33.2,104.466666667,20.5,0.0,3.4,3.2,1.8,1.1
35033,36.9,9.8,5.73333333333,20.0,4.75,1.2,0.5,0.0,0.6,0.0
35035,697.733333333,166.483333333,33.4166666667,76.3333333333,34.95,3.6,4.53333333333,3.25,3.2,1.6
35037,169.75,23.5,10.9333333333,47.4,6.6,0.6,1.2,0.6,0.0,0.6
35039,412.1,80.75,37.2833333333,81.95,18.75,0.0,6.8,10.2,1.33333333333,0.6
35041,190.4,35.2333333333,14.3,44.55,10.8,2.0,4.06666666667,2.3,0.0,2.6
35043,847.35,357.9,52.7,106.5,50.15,0.6,12.0166666667,6.2,0.8,1.66666666667
35045,1608.8,429.183333333,115.633333333,138.733333333,56.3,1.6,13.7,164.4,1.0,2.4
35047,316.633333333,67.0833333333,19.5333333333,80.2,17.1,0.0,5.36666666667,0.5,2.2,0.0
35049,3326.5,1179.73333333,115.25,199.733333333,235.416666667,0.6,12.4,6.8,3.8,0.533333333333
35051,151.25,17.2666666667,13.0,48.5,9.68333333333,7.4,0.0,1.1,0.0,0.0
35053,147.933333333,43.8166666667,12.8,50.3333333333,5.2,0.75,2.7,0.6,0.0,0.0
35055,880.75,173.6,28.8333333333,73.6,50.2666666667,1.0,7.43333333333,1.8,3.6,3.3
