area_fips,industry_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
C1254,3116,0.0,0.0,0.0
C1254,3118,16.0,140.0,3089090.6
C1254,3119,4.6,2006.8,59756026.4
C1254,3121,5.6,108.8,3272773.2
C1254,3132,1.0,0.0,0.0
C1254,3133,0.5,0.0,0.0
C1254,3141,1.0,0.0,0.0
C1254,3149,3.0,0.0,0.0
C1254,3152,3.2,6.0,102897.6
C1254,3161,0.0,0.0,0.0
C1254,3169,0.6,0.0,0.0
C1254,3211,0.6,0.0,0.0
C1254,3212,0.4,0.0,0.0
C1254,3219,9.2,87.6,2065387.4
C1254,3221,0.5,0.0,0.0
C1254,3222,3.2,29.2,1054054.0
C1254,3231,26.0,149.8,3583873.0
C1254,3241,26.0,696.8,54244953.6
C1254,3251,2.4,29.2,1515931.4
C1254,3252,0.333333333333,0.0,0.0
C1254,3253,7.6,96.6,4002628.6
C1254,3255,1.8,0.0,0.0
C1254,3256,1.5,0.0,0.0
C1254,3259,8.0,115.6,5270346.6
C1254,3261,11.2,234.6,7873108.4
C1254,3262,2.0,30.4,1612412.8
C1254,3271,0.6,0.0,0.0
C1254,3272,0.5,0.0,0.0
C1254,3273,24.6,802.2,41478822.4
C1254,3279,1.2,0.0,0.0
C1254,3311,2.2,15.6,772009.2
C1254,3312,0.5,0.0,0.0
C1254,3313,0.6,0.0,0.0
C1254,3314,1.2,0.0,0.0
C1254,3315,2.0,10.8,403275.4
C1254,3322,1.6,3.4,73946.8
C1254,3323,14.4,292.6,11657756.2
C1254,3324,3.0,25.2,769546.4
C1254,3325,0.5,0.0,0.0
C1254,3326,1.4,3.0,119089.4
C1254,3327,36.8,359.2,12263330.2
C1254,3328,10.2,122.0,3301098.4
C1254,3329,10.8,119.2,5741285.2
C1254,3331,16.2,288.6,13933454.4
C1254,3332,0.6,0.0,0.0
C1254,3333,3.2,37.4,1473121.8
C1254,3334,1.0,0.0,0.0
C1254,3335,2.2,7.8,292924.8
C1254,3336,1.8,0.0,0.0
C1254,3339,12.6,170.0,7291336.0
C1254,3341,0.5,0.0,0.0
C1254,3342,0.6,0.0,0.0
C1254,3343,0.6,0.0,0.0
C1254,3344,0.5,0.0,0.0
C1254,3345,1.8,0.0,0.0
C1254,3353,0.6,0.0,0.0
C1254,3359,0.0,0.0,0.0
C1254,3362,8.8,153.0,4624684.8
C1254,3363,4.8,21.4,504275.8
C1254,3364,13.6,1071.4,88995662.4
C1254,3366,1.0,0.0,0.0
C1254,3369,1.2,0.0,0.0
C1254,3371,22.4,179.4,5118715.2
C1254,3372,0.0,0.0,0.0
C1254,3379,1.4,5.8,105215.4
C1254,3391,14.4,424.8,15789358.6
C1254,3399,17.4,122.4,3715671.8
C1254,4231,28.6,358.4,11990876.8
C1254,4232,4.4,10.8,149140.0
C1254,4233,17.2,364.6,18245902.2
C1254,4234,11.6,140.8,7747132.0
C1254,4235,9.2,279.6,14686539.4
C1254,4236,16.0,206.4,9588751.2
C1254,4237,30.0,297.4,12802149.4
C1254,4238,114.2,1517.0,67970272.6
C1254,4239,24.8,320.0,10732840.8
C1254,4241,9.8,29.2,1103469.8
C1254,4242,1.6,0.0,0.0
C1254,4243,0.6,0.0,0.0
C1254,4244,53.2,811.6,39548023.6
C1254,4245,8.2,80.6,4190443.6
C1254,4246,19.8,210.6,11860267.8
C1254,4247,20.6,307.4,13418880.6
C1254,4248,2.0,0.0,0.0
C1254,4249,57.0,548.4,23103884.4
C1254,4251,115.2,852.8,46730215.6
C1254,4411,71.4,2519.4,104309490.8
C1254,4412,30.2,461.0,20544492.4
C1254,4413,157.8,1300.8,33800520.6
C1254,4421,47.2,600.8,18507198.8
C1254,4422,40.0,295.0,7221320.2
C1254,4431,79.0,779.2,22613275.8
C1254,4441,96.8,2026.2,57464728.2
C1254,4442,27.4,327.2,11829165.6
C1254,4451,236.0,4799.4,109455381.4
C1254,4452,53.4,478.6,9111852.4
C1254,4453,50.6,225.0,3288439.8
C1254,4461,119.0,1569.8,49943184.2
C1254,4471,179.6,1993.2,37336424.0
C1254,4481,97.2,1026.2,13332342.2
C1254,4482,39.8,232.6,3970221.0
C1254,4483,48.2,249.8,6247546.8
C1254,4511,61.8,703.4,11251919.8
C1254,4512,15.8,194.4,2949988.2
C1254,4521,27.6,4100.6,71547572.8
C1254,4529,41.6,969.2,19604612.0
C1254,4531,33.0,193.2,2653734.2
C1254,4532,50.8,520.6,10549929.0
C1254,4533,27.0,181.8,2850504.0
C1254,4539,65.4,389.6,7821831.8
C1254,4541,6.0,21.2,751769.4
C1254,4542,6.2,24.6,571189.8
C1254,4543,25.2,244.8,7509896.4
C1254,4811,2.8,26.6,473849.2
C1254,4812,2.6,6.4,245911.4
C1254,4832,1.5,0.0,0.0
C1254,4841,128.6,1453.6,58262941.0
C1254,4842,117.6,1891.4,69297372.4
C1254,4851,0.0,0.0,0.0
C1254,4852,0.6,0.0,0.0
C1254,4853,7.6,62.0,787554.6
C1254,4855,4.0,83.2,1187222.0
C1254,4859,1.2,0.0,0.0
C1254,4861,5.4,34.6,2689337.4
C1254,4862,0.6,0.0,0.0
C1254,4869,1.2,0.0,0.0
C1254,4881,15.4,574.4,24845394.0
C1254,4882,1.8,12.0,359241.0
C1254,4883,0.0,0.0,0.0
C1254,4884,31.4,225.0,5142820.8
C1254,4885,4.8,12.2,304376.8
C1254,4889,1.2,0.0,0.0
C1254,4911,3.2,29.6,795749.4
C1254,4921,17.6,432.8,17433844.8
C1254,4922,11.4,48.6,773142.4
C1254,4931,27.8,1718.0,53004117.8
C1254,5111,17.0,104.6,3581259.0
C1254,5112,3.4,9.6,610067.8
C1254,5121,4.8,0.0,0.0
C1254,5122,0.6,0.0,0.0
C1254,5151,9.6,0.0,0.0
C1254,5152,1.6,0.0,0.0
C1254,5161,0.0,0.0,0.0
C1254,5171,3.2,17.6,1469286.8
C1254,5172,14.6,130.0,7249641.8
C1254,5173,27.6,240.6,14411503.6
C1254,5174,5.0,0.0,0.0
C1254,5175,2.6,6.4,254484.6
C1254,5179,0.333333333333,0.0,0.0
C1254,5181,10.2,124.8,6144221.8
C1254,5182,4.2,4.8,219547.4
C1254,5191,1.5,0.0,0.0
C1254,5221,122.6,1992.6,74596915.0
C1254,5222,73.2,446.8,25894184.6
C1254,5223,28.0,111.0,4695655.6
C1254,5231,31.8,183.2,19917565.4
C1254,5232,0.0,0.0,0.0
C1254,5239,34.8,121.2,7204564.8
C1254,5241,48.0,1834.2,96412074.2
C1254,5242,179.2,776.0,28587021.6
C1254,5251,1.0,0.0,0.0
C1254,5259,5.4,0.0,0.0
C1254,5311,169.8,772.8,17302993.6
C1254,5312,133.6,538.6,23712621.4
C1254,5313,86.0,446.6,13880744.6
C1254,5321,23.4,150.0,4537697.4
C1254,5322,62.4,637.8,12825766.0
C1254,5323,9.0,47.6,1261266.0
C1254,5324,46.6,434.8,21466791.8
C1254,5331,1.0,0.0,0.0
C1254,5411,209.2,944.4,46340577.8
C1254,5412,219.6,2031.4,59888788.0
C1254,5413,189.2,2582.2,141252145.4
C1254,5414,16.6,38.0,885308.2
C1254,5415,85.6,1142.0,70122346.2
C1254,5416,170.2,809.0,34750633.0
C1254,5417,17.6,148.6,8875189.0
C1254,5418,19.0,172.0,5406093.4
C1254,5419,72.8,704.8,21355465.4
C1254,5511,60.0,3020.4,129137500.8
C1254,5611,44.6,496.0,26809577.4
C1254,5612,10.4,965.8,35260458.4
C1254,5613,50.4,4777.8,87867639.4
C1254,5614,49.8,576.4,12314521.8
C1254,5615,23.4,148.8,4045735.6
C1254,5616,43.4,1023.8,20417907.0
C1254,5617,256.8,1994.6,41021999.2
C1254,5619,14.4,163.2,2451149.0
C1254,5621,20.6,397.6,17342362.4
C1254,5622,13.4,185.8,8823832.2
C1254,5629,22.4,318.4,12181981.6
C1254,6111,13.6,197.2,4824490.0
C1254,6112,1.2,0.0,0.0
C1254,6113,7.8,126.4,3328718.2
C1254,6114,9.4,117.4,3311533.0
C1254,6115,15.4,122.8,3763695.8
C1254,6116,43.0,523.4,9235253.8
C1254,6117,2.8,0.0,0.0
C1254,6211,435.4,4665.6,237361914.6
C1254,6212,186.6,1775.2,67245142.4
C1254,6213,151.6,912.4,30354647.8
C1254,6214,17.6,294.2,10263978.4
C1254,6215,18.6,492.6,20058136.6
C1254,6216,25.0,759.4,22111464.6
C1254,6219,17.0,288.4,10476474.4
C1254,6221,17.6,4488.2,199993267.6
C1254,6222,2.4,0.0,0.0
C1254,6223,2.6,0.0,0.0
C1254,6231,17.0,1315.4,29139327.2
C1254,6232,37.8,748.2,13903679.2
C1254,6233,46.8,1074.8,20906444.0
C1254,6239,17.0,239.6,4370026.2
C1254,6241,83.0,1309.6,25707212.8
C1254,6242,11.8,167.0,3070217.2
C1254,6243,29.8,610.6,11078794.4
C1254,6244,79.6,466.2,7006523.6
C1254,7111,4.6,198.8,2284798.6
C1254,7112,10.8,186.0,2758008.2
C1254,7113,1.6,0.0,0.0
C1254,7114,0.0,0.0,0.0
C1254,7115,10.8,13.0,158097.6
C1254,7121,5.6,28.8,535584.4
C1254,7131,3.0,25.6,321526.2
C1254,7132,1.66666666667,0.0,0.0
C1254,7139,87.6,1303.4,19976409.4
C1254,7211,94.2,1678.6,26435760.6
C1254,7212,8.4,26.4,450817.0
C1254,7213,1.8,12.2,161417.8
C1254,7221,303.0,5598.6,78647871.8
C1254,7222,528.2,8825.0,96914256.4
C1254,7223,32.4,404.8,5646198.8
C1254,7224,65.6,330.2,3285608.8
C1254,8111,340.2,2049.2,50146914.8
C1254,8112,17.2,36.0,1178284.6
C1254,8113,67.6,535.4,19605333.2
C1254,8114,28.8,86.6,2167646.6
C1254,8121,64.4,376.4,4918327.0
C1254,8122,25.8,204.4,5180925.8
C1254,8123,50.0,522.6,12952814.8
C1254,8129,30.4,57.2,929580.4
C1254,8131,26.0,178.2,2499246.8
C1254,8132,20.2,343.6,6926660.4
C1254,8133,43.8,801.0,22042783.0
C1254,8134,52.4,355.0,4797274.0
C1254,8139,64.6,405.0,9574232.0
C1254,8141,3752.6,1889.2,21323203.6
C1254,9999,13.2,33.2,789989.6
C1258,1111,17.4,80.0,2745553.4
C1258,1112,5.0,34.4,466125.0
C1258,1113,1.0,0.0,0.0
C1258,1114,40.0,386.6,10913549.6
C1258,1119,17.6,93.0,1543055.8
C1258,1121,24.2,141.0,3245170.0
C1258,1122,0.666666666667,0.0,0.0
C1258,1123,0.8,0.0,0.0
C1258,1125,1.0,0.0,0.0
C1258,1129,16.8,66.6,1527456.6
C1258,1131,0.0,0.0,0.0
C1258,1132,2.0,0.0,0.0
C1258,1133,3.0,0.0,0.0
C1258,1141,3.2,0.0,0.0
C1258,1142,2.4,0.0,0.0
C1258,1151,14.2,92.4,2333616.6
C1258,1152,49.6,158.8,3662744.8
C1258,1153,3.0,15.2,713089.0
C1258,2111,1.2,0.0,0.0
C1258,2123,13.2,211.2,10610796.6
C1258,2131,5.4,0.0,0.0
C1258,2211,17.0,4904.6,426526145.0
C1258,2212,1.6,6.4,561340.2
C1258,2213,13.2,74.4,3760212.6
C1258,2361,2347.2,11074.4,530923432.2
C1258,2362,387.8,5596.4,317123442.6
C1258,2371,152.2,2892.4,128601492.8
C1258,2372,117.8,308.4,15838804.8
C1258,2373,99.0,2826.0,124206497.0
C1258,2379,74.4,228.2,8854478.2
C1258,2381,987.6,11469.4,452186765.8
C1258,2382,1944.8,25421.8,1191229627.0
C1258,2383,1328.0,9572.6,355937159.2
C1258,2389,565.8,5720.0,232224150.6
C1258,3111,5.2,18.0,687144.6
C1258,3112,2.8,78.0,2796964.4
C1258,3113,23.2,1740.8,94045742.8
C1258,3114,6.8,211.0,8469763.4
C1258,3115,11.4,1088.2,40939511.2
C1258,3116,12.0,405.6,12790880.2
C1258,3117,7.2,242.4,7410265.6
C1258,3118,66.0,1433.4,45680369.2
C1258,3119,38.2,2139.2,103895755.2
C1258,3121,21.2,0.0,0.0
C1258,3122,0.0,0.0,0.0
C1258,3131,1.0,0.0,0.0
C1258,3132,3.0,0.0,0.0
C1258,3133,14.6,555.0,17755088.0
C1258,3141,14.6,86.2,2516791.2
C1258,3149,54.0,462.2,15757962.0
C1258,3151,0.8,0.0,0.0
C1258,3152,35.0,1082.4,27757453.4
C1258,3159,2.4,0.0,0.0
C1258,3162,1.4,0.0,0.0
C1258,3169,2.4,0.0,0.0
C1258,3211,4.6,43.0,1130603.6
C1258,3212,10.0,548.4,21271051.8
C1258,3219,48.6,1136.6,37235308.6
C1258,3221,1.2,0.0,0.0
C1258,3222,17.6,0.0,0.0
C1258,3231,202.6,0.0,0.0
C1258,3241,16.8,349.8,18993362.6
C1258,3251,12.6,1417.0,121698222.0
C1258,3252,3.4,8.6,336625.6
C1258,3253,4.0,143.4,9354404.6
C1258,3254,20.2,2638.4,165999215.8
C1258,3255,21.8,1136.4,61777537.4
C1258,3256,21.2,1780.0,105972203.6
C1258,3259,31.2,519.0,22236890.8
C1258,3261,58.4,3555.8,139441803.4
C1258,3262,14.6,290.2,10654242.2
C1258,3271,27.4,341.8,9816784.6
C1258,3272,7.8,60.2,1844745.6
C1258,3273,25.0,1181.4,53763068.2
C1258,3274,1.2,0.0,0.0
C1258,3279,8.4,204.6,9281562.6
C1258,3311,6.4,536.0,41583121.4
C1258,3312,5.0,123.0,6607080.8
C1258,3313,8.4,233.0,10828139.4
C1258,3314,2.0,0.0,0.0
C1258,3315,8.2,147.8,6908343.2
C1258,3321,12.2,295.2,10295479.2
C1258,3322,5.0,0.0,0.0
C1258,3323,37.0,721.2,31207978.6
C1258,3324,12.4,543.4,25253258.2
C1258,3325,0.8,0.0,0.0
C1258,3326,14.8,551.8,19620555.4
C1258,3327,92.8,324.4,13343840.8
C1258,3328,29.8,395.8,15392364.6
C1258,3329,31.6,769.4,41158736.8
C1258,3331,2.4,0.0,0.0
C1258,3332,25.6,787.8,40032884.4
C1258,3333,17.0,526.4,22290951.4
C1258,3334,16.6,912.0,48023590.0
C1258,3335,27.0,350.2,16093616.2
C1258,3336,3.0,0.0,0.0
C1258,3339,42.8,2863.8,221719617.8
C1258,3341,7.0,186.4,20277359.4
C1258,3342,25.0,1301.2,97614437.0
C1258,3343,1.4,0.0,0.0
C1258,3344,30.2,1193.6,65111723.8
C1258,3345,51.4,8825.0,782767193.8
C1258,3346,18.0,126.0,10537339.4
C1258,3351,5.0,0.0,0.0
C1258,3352,1.8,0.0,0.0
C1258,3353,12.8,527.6,23041231.6
C1258,3359,11.6,64.0,4578518.2
C1258,3361,2.2,0.0,0.0
C1258,3362,2.8,18.0,616859.4
C1258,3363,22.4,1551.0,81423728.4
C1258,3364,12.8,1772.6,111018807.6
C1258,3365,0.6,0.0,0.0
C1258,3366,21.4,154.2,6643789.2
C1258,3369,2.2,12.6,482757.4
C1258,3371,95.8,898.4,30648427.6
C1258,3372,32.0,640.6,25098970.4
C1258,3379,4.8,24.2,632806.6
C1258,3391,49.4,180.2,8807239.6
C1258,3399,132.6,1294.8,49089153.6
C1258,4231,178.4,725.2,24109558.6
C1258,4232,65.4,284.0,13537311.2
C1258,4233,123.6,1289.4,59984755.2
C1258,4234,544.0,5702.8,394720767.0
C1258,4235,70.8,710.0,38668845.8
C1258,4236,301.0,4884.6,365874167.6
C1258,4237,146.4,1769.4,98036499.0
C1258,4238,410.4,4085.2,212296831.8
C1258,4239,242.6,1648.0,73065622.6
C1258,4241,63.2,410.0,21102981.4
C1258,4242,50.4,0.0,0.0
C1258,4243,78.4,714.2,33320300.6
C1258,4244,292.2,6914.8,291123277.4
C1258,4245,5.2,19.8,290715.4
C1258,4246,82.2,728.8,43475163.4
C1258,4247,39.0,395.8,26862642.6
C1258,4248,40.4,1319.8,73175981.6
C1258,4249,234.2,3523.4,136893288.2
C1258,4251,363.0,666.6,45613303.6
C1258,4411,329.6,12441.4,566966688.8
C1258,4412,95.2,0.0,0.0
C1258,4413,203.4,0.0,0.0
C1258,4421,174.0,2578.2,83213929.6
C1258,4422,212.8,1978.2,61609595.6
C1258,4431,491.2,5474.0,209322726.2
C1258,4441,397.0,9316.4,287690278.4
C1258,4442,113.4,1417.0,33085515.2
C1258,4451,912.8,25470.2,601391750.0
C1258,4452,259.8,2411.0,58425923.6
C1258,4453,580.2,3265.0,81296262.6
C1258,4461,709.0,9519.8,305808847.4
C1258,4471,622.8,4203.4,76722468.4
C1258,4481,661.6,11187.6,174629800.8
C1258,4482,151.6,418.6,7466829.0
C1258,4483,144.6,367.8,11222859.4
C1258,4511,206.6,0.0,0.0
C1258,4512,109.4,0.0,0.0
C1258,4521,72.4,0.0,0.0
C1258,4529,146.4,0.0,0.0
C1258,4531,187.4,1426.0,23187681.2
C1258,4532,389.8,4294.6,100513603.8
C1258,4533,166.6,1638.4,31905328.4
C1258,4539,423.6,3115.2,60825569.2
C1258,4541,50.0,290.8,8925705.6
C1258,4542,58.0,382.8,5089962.0
C1258,4543,91.8,0.0,0.0
C1258,4811,21.8,4054.4,230691997.2
C1258,4812,16.8,101.4,5535731.0
C1258,4821,1.5,0.0,0.0
C1258,4831,5.6,54.4,3564682.4
C1258,4832,2.8,3.4,201077.4
C1258,4841,499.4,6562.2,262492109.2
C1258,4842,326.0,2631.2,87748089.4
C1258,4851,5.4,93.8,2950752.8
C1258,4852,3.2,118.2,2983286.2
C1258,4853,84.8,522.4,12533870.8
C1258,4854,177.2,1949.4,34155156.2
C1258,4855,26.6,624.4,13812846.2
C1258,4859,50.0,748.2,18731996.8
C1258,4869,0.6,0.0,0.0
C1258,4871,3.6,2.0,49019.0
C1258,4872,18.0,183.2,2951619.4
C1258,4879,0.333333333333,0.0,0.0
C1258,4881,29.4,857.8,30050574.6
C1258,4882,4.4,14.2,590528.0
C1258,4883,53.4,2357.2,111575970.8
C1258,4884,86.4,0.0,0.0
C1258,4885,86.2,305.0,14785603.2
C1258,4889,24.2,308.8,15414112.8
C1258,4911,8.0,42.8,927146.4
C1258,4921,93.6,3685.6,143070890.2
C1258,4922,48.6,0.0,0.0
C1258,4931,70.0,2418.6,84600644.6
C1258,5111,144.4,2028.6,97697105.8
C1258,5112,36.0,0.0,0.0
C1258,5121,138.4,1774.8,37997146.6
C1258,5122,23.0,14.4,761994.6
C1258,5151,42.0,1822.2,114939070.6
C1258,5152,6.4,35.4,2409046.8
C1258,5161,16.6,30.4,1537528.8
C1258,5171,173.8,5149.0,355320621.6
C1258,5172,40.6,469.2,31745410.4
C1258,5173,47.4,234.6,13399593.6
C1258,5174,1.2,0.0,0.0
C1258,5175,8.8,0.0,0.0
C1258,5179,10.4,55.2,2966858.6
C1258,5181,59.8,79.4,4991301.8
C1258,5182,80.6,1169.6,64138771.0
C1258,5191,26.2,352.0,16942169.4
C1258,5211,1.2,0.0,0.0
C1258,5221,807.2,13601.8,628521700.4
C1258,5222,486.2,8542.6,588912113.0
C1258,5223,352.6,4133.8,247055539.0
C1258,5231,145.6,1795.4,267817944.4
C1258,5232,0.0,0.0,0.0
C1258,5239,219.0,1112.8,188654073.2
C1258,5241,269.4,7283.8,464693534.2
C1258,5242,666.4,4937.0,295576889.4
C1258,5251,26.4,683.0,37850142.4
C1258,5259,25.0,0.0,0.0
C1258,5311,510.4,5250.0,212214668.4
C1258,5312,854.0,3863.4,219021720.2
C1258,5313,589.0,3661.0,152976742.2
C1258,5321,145.8,1462.6,56822397.2
C1258,5322,133.4,1395.8,41657308.2
C1258,5323,33.8,318.8,9836521.0
C1258,5324,62.0,429.8,20483670.2
C1258,5331,19.4,110.2,6359720.8
C1258,5411,1937.8,12133.2,770589282.6
C1258,5412,1149.6,10366.4,583892522.0
C1258,5413,1145.0,18352.4,1153167036.4
C1258,5414,439.4,1277.4,50642138.8
C1258,5415,1576.0,18423.2,1451630278.2
C1258,5416,1816.8,9557.8,580328586.4
C1258,5417,163.4,0.0,0.0
C1258,5418,216.2,718.0,38632426.0
C1258,5419,513.4,6104.4,216277056.8
C1258,5511,160.0,1247.8,91594472.0
C1258,5611,255.4,2757.6,168055725.6
C1258,5612,11.2,84.8,1721584.4
C1258,5613,347.4,12044.4,340469297.0
C1258,5614,428.8,5417.0,177530278.2
C1258,5615,210.4,1487.4,47531161.2
C1258,5616,234.8,7120.4,176717781.2
C1258,5617,1895.2,19857.0,428146684.8
C1258,5619,187.6,1168.4,39924413.4
C1258,5621,64.4,0.0,0.0
C1258,5622,20.8,574.0,28473797.4
C1258,5629,75.6,1070.6,43230107.2
C1258,6111,119.2,6776.6,232235398.0
C1258,6112,3.6,0.0,0.0
C1258,6113,27.0,18796.8,993676793.0
C1258,6114,57.4,0.0,0.0
C1258,6115,60.6,614.8,20851519.4
C1258,6116,363.2,2501.6,53949614.0
C1258,6117,122.6,2125.0,87418941.0
C1258,6211,2046.2,20351.8,1224512651.0
C1258,6212,1013.6,6912.6,278202684.2
C1258,6213,823.8,5426.2,188040345.4
C1258,6214,129.4,0.0,0.0
C1258,6215,78.2,1274.2,62658293.6
C1258,6216,66.0,0.0,0.0
C1258,6219,66.8,2342.2,94808916.6
C1258,6221,38.4,52998.6,2383507285.8
C1258,6222,14.0,2236.6,71656694.2
C1258,6223,14.4,4336.8,188347811.4
C1258,6231,96.4,2775.0,83062969.2
C1258,6232,160.0,0.0,0.0
C1258,6233,197.4,3307.2,74269755.6
C1258,6239,43.2,877.6,23120124.8
C1258,6241,277.8,0.0,0.0
C1258,6242,77.2,369.4,11530291.8
C1258,6243,82.0,4341.6,104411569.8
C1258,6244,584.0,5840.0,98834462.2
C1258,7111,58.6,1123.6,26969978.8
C1258,7112,62.4,855.4,154900173.8
C1258,7113,35.8,547.0,8182978.6
C1258,7114,20.8,27.8,1680769.6
C1258,7115,79.6,119.6,5162746.8
C1258,7121,30.6,821.0,20886380.4
C1258,7131,20.6,95.0,2226576.8
C1258,7132,17.8,237.2,3074430.8
C1258,7139,625.0,10240.8,165694407.8
C1258,7211,207.0,9438.8,208631351.2
C1258,7212,21.8,97.0,1897880.0
C1258,7213,3.0,10.2,105119.8
C1258,7221,1274.4,37002.2,553255930.0
C1258,7222,2425.2,33909.6,446865348.0
C1258,7223,355.6,6995.0,131312869.2
C1258,7224,519.2,3903.0,51616659.4
C1258,8111,1472.4,9015.2,295881180.0
C1258,8112,102.2,0.0,0.0
C1258,8113,113.8,0.0,0.0
C1258,8114,289.0,1313.0,43665457.4
C1258,8121,1001.2,7873.8,142708787.0
C1258,8122,81.2,0.0,0.0
C1258,8123,405.2,1110.6,19899893.0
C1258,8129,206.6,1598.6,34495662.0
C1258,8131,137.8,593.0,11246914.0
C1258,8132,139.4,585.0,26403164.8
C1258,8133,125.4,679.0,22418622.4
C1258,8134,252.0,2520.2,51626910.2
C1258,8139,440.0,3568.4,139694455.0
C1258,8141,1807.0,2018.6,35455166.2
C1258,9999,349.8,399.4,11853725.0
C1262,1111,1.0,0.0,0.0
C1262,1112,4.4,6.8,133295.0
C1262,1114,2.4,8.4,93967.4
C1262,1119,0.6,0.0,0.0
C1262,1121,6.2,0.0,0.0
C1262,1129,0.6,0.0,0.0
C1262,1131,2.4,0.0,0.0
C1262,1132,0.6,0.0,0.0
C1262,1133,91.6,471.2,15077831.2
C1262,1152,0.5,0.0,0.0
C1262,1153,4.8,33.4,1671336.0
C1262,2123,0.4,0.0,0.0
C1262,2211,7.4,0.0,0.0
C1262,2212,0.6,0.0,0.0
C1262,2361,115.2,425.8,10590284.4
C1262,2362,18.6,196.4,5971166.2
C1262,2371,15.0,102.0,4128403.0
C1262,2372,11.6,14.8,319080.4
C1262,2373,3.4,0.0,0.0
C1262,2379,1.0,0.0,0.0
C1262,2381,44.8,353.4,10142296.0
C1262,2382,122.2,922.6,33311252.4
C1262,2383,48.6,171.4,3839684.6
C1262,2389,72.2,609.2,20749976.2
C1262,3113,0.5,0.0,0.0
C1262,3114,1.0,0.0,0.0
C1262,3115,0.6,0.0,0.0
C1262,3116,1.8,4.0,79334.2
C1262,3118,7.2,270.4,5113580.4
C1262,3119,1.0,0.0,0.0
C1262,3121,1.0,0.0,0.0
C1262,3131,1.2,0.0,0.0
C1262,3132,0.0,0.0,0.0
C1262,3149,4.8,22.6,394539.2
C1262,3152,1.0,0.0,0.0
C1262,3159,0.6,0.0,0.0
C1262,3162,1.2,29.4,1398193.6
C1262,3169,2.4,2.8,49626.6
C1262,3211,18.0,209.0,5907611.4
C1262,3212,0.6,0.0,0.0
C1262,3219,10.0,52.8,1503823.6
C1262,3221,7.0,1551.2,77835443.4
C1262,3231,22.0,222.2,6030400.6
C1262,3241,2.4,0.0,0.0
C1262,3253,1.6,0.0,0.0
C1262,3256,0.6,0.0,0.0
C1262,3259,0.6,0.0,0.0
C1262,3261,0.6,0.0,0.0
C1262,3271,1.2,0.0,0.0
C1262,3273,7.6,187.2,6355270.8
C1262,3279,1.4,0.0,0.0
C1262,3322,0.8,0.0,0.0
C1262,3323,6.2,131.8,4279371.6
C1262,3326,0.0,0.0,0.0
C1262,3327,7.2,75.6,2358117.8
C1262,3328,1.2,0.0,0.0
C1262,3329,1.6,0.8,21127.6
C1262,3332,0.6,0.0,0.0
C1262,3334,1.6,0.0,0.0
C1262,3335,0.333333333333,0.0,0.0
C1262,3336,1.2,0.0,0.0
C1262,3339,0.0,0.0,0.0
C1262,3342,0.6,0.0,0.0
C1262,3344,0.6,0.0,0.0
C1262,3351,1.6,0.0,0.0
C1262,3353,1.0,0.0,0.0
C1262,3362,0.0,0.0,0.0
C1262,3363,1.2,0.0,0.0
C1262,3366,0.8,0.0,0.0
C1262,3371,5.4,0.0,0.0
C1262,3372,0.6,0.0,0.0
C1262,3391,2.8,12.8,314669.6
C1262,3399,8.0,51.0,1438165.6
C1262,4231,16.2,307.6,10879372.6
C1262,4232,1.6,2.2,40711.6
C1262,4233,13.6,163.8,5020446.6
C1262,4234,14.2,233.2,8027296.2
C1262,4236,6.2,22.4,1015941.0
C1262,4237,10.0,130.6,5775341.4
C1262,4238,34.4,443.0,18052184.4
C1262,4239,12.4,109.2,4434535.4
C1262,4241,5.6,88.8,3726689.6
C1262,4243,3.0,105.0,3107741.2
C1262,4244,15.4,272.8,9255145.0
C1262,4245,0.6,0.0,0.0
C1262,4246,4.2,22.8,1090876.4
C1262,4247,7.0,221.0,9193920.4
C1262,4248,0.6,0.0,0.0
C1262,4249,9.6,167.0,3212147.2
C1262,4251,19.2,38.8,1727863.6
C1262,4411,42.2,1087.2,41931275.8
C1262,4412,17.4,174.8,5233600.6
C1262,4413,41.8,541.2,14599496.8
C1262,4421,13.2,101.2,2489571.0
C1262,4422,17.2,114.4,2445325.0
C1262,4431,34.0,365.2,8280341.2
C1262,4441,47.2,781.0,21279378.6
C1262,4442,7.0,35.4,778964.0
C1262,4451,71.6,2035.8,31129541.6
C1262,4452,8.0,96.8,2173798.2
C1262,4453,2.8,80.0,2509991.6
C1262,4461,37.0,481.6,13081079.0
C1262,4471,103.6,1148.0,18828740.6
C1262,4481,27.4,456.6,5523457.0
C1262,4482,12.6,76.6,1824682.0
C1262,4483,10.4,66.6,1400491.4
C1262,4511,38.0,255.6,4103319.8
C1262,4512,11.4,105.8,1413833.4
C1262,4521,9.8,1110.8,18698727.0
C1262,4529,25.6,703.6,12707969.0
C1262,4531,15.4,59.6,842780.0
C1262,4532,24.8,194.6,2815115.2
C1262,4533,10.8,60.6,823882.6
C1262,4539,32.0,183.6,4046578.0
C1262,4541,5.0,4.4,98225.6
C1262,4542,6.4,49.4,1041838.0
C1262,4543,40.6,653.4,17253432.8
C1262,4811,5.0,104.2,2941159.8
C1262,4812,3.2,17.8,470282.0
C1262,4841,61.6,1028.4,38059487.8
C1262,4842,77.8,487.0,16951449.6
C1262,4853,4.2,6.6,81165.4
C1262,4854,5.8,265.8,4273818.6
