1,custom_id3,CLAE 3,Descripción CLAE 3,CLAE ID 2,Ramas,Descripción,letra,clanae,sector,dpe,dígitos,sector.1,CIIU ID CI4,CIIU label CI4,CIIU ID CI2,CIIU ID CI1,CIIU ID CI0
896.0,791.0,791.0,Servicios De Agencias De Viaje Y Otras Actividades Complementarias De Apoyo Turístico,63.0,6340.0,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,I,63410,,63410,5,Servicios mayoristas de agencias de viajes.,,,,,
897.0,791.0,791.0,Servicios De Agencias De Viaje Y Otras Actividades Complementarias De Apoyo Turístico,63.0,6340.0,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,I,63.42,,63.42,4,Servicios minoristas de agencias de viajes.,7912.0,Actividades de operadores turisticos,79.0,14.0,0.0
898.0,791.0,791.0,Servicios De Agencias De Viaje Y Otras Actividades Complementarias De Apoyo Turístico,63.0,6340.0,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,I,63420,,63420,5,Servicios minoristas de agencias de viajes.,,,,,
899.0,791.0,791.0,Servicios De Agencias De Viaje Y Otras Actividades Complementarias De Apoyo Turístico,63.0,6340.0,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,I,63.43,,63.43,4,Servicios complementarios de apoyo turístico.,7990.0,Otros servicios de reserva y actividades relacionadas,79.0,14.0,0.0
900.0,791.0,791.0,Servicios De Agencias De Viaje Y Otras Actividades Complementarias De Apoyo Turístico,63.0,6340.0,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,I,63430,,63430,5,Servicios complementarios de apoyo turístico.,,,,,
901.0,523.0,523.0,Servicios De Gestión Y Logística Para El Transporte De Mercaderías,63.0,,,I,63.5,,63.5,3,Servicios de gestión y logística para el transporte de mercaderías.,,,,,
902.0,523.0,523.0,Servicios De Gestión Y Logística Para El Transporte De Mercaderías,63.0,6350.0,Servicios de gestión y logística para el transporte de mercaderías,I,63.50,,63.50,4,Servicios de gestión y logística para el transporte de mercaderías.,,,,,
903.0,523.0,523.0,Servicios De Gestión Y Logística Para El Transporte De Mercaderías,63.0,6350.0,Servicios de gestión y logística para el transporte de mercaderías,I,63501,,63501,5,Servicios de gestión aduanera para el transporte de mercaderías.,,,,,
904.0,523.0,523.0,Servicios De Gestión Y Logística Para El Transporte De Mercaderías,63.0,6350.0,Servicios de gestión y logística para el transporte de mercaderías,I,63502,,63502,5,Servicios de agencias marítimas para el transporte de mercaderías.,,,,,
905.0,523.0,523.0,Servicios De Gestión Y Logística Para El Transporte De Mercaderías,63.0,6350.0,Servicios de gestión y logística para el transporte de mercaderías,I,63509,,63509,5,Servicios de gestión y logística para el transporte de mercaderías n.c.p.,,,,,
906.0,,,,64.0,,,I,64,,64,2,Servicios de correos y telecomunicaciones.,,,,,
907.0,530.0,530.0,Servicios De Correos Y Mensajerías,,,,I,641,,641,3,Servicios de correos.,,,,,
908.0,530.0,530.0,Servicios De Correos Y Mensajerías,,6410.0,Servicios de correos,I,641.0,,641.0,4,Servicios de correos.,5310.0,Actividades postales nacionales,53.0,8.0,0.0
909.0,530.0,530.0,Servicios De Correos Y Mensajerías,,6410.0,Servicios de correos,I,641.01,,641.01,5,Servicio de correo postal.,5320.0,Actividades de mensajeria,53.0,8.0,0.0
910.0,530.0,530.0,Servicios De Correos Y Mensajerías,,6410.0,Servicios de correos,I,641.09,,641.09,5,Otros servicios de correo n.c.p.,,,,,
911.0,,,,22.0,,,D,,,22,2,Edición E Impresión; Reproducción De Grabaciones,,,,,
912.0,580.0,581.0,Edición,22.0,,,D,,,221,3,Edición,,,,,
913.0,580.0,581.0,Edición,22.0,2211.0,"Edición de libros, folletos, partituras y otras publicaciones",D,,,2211,4,"Edición de libros, folletos, partituras y otras publicaciones",5811.0,Edicion de libros,58.0,10.0,0.0
914.0,580.0,581.0,Edición,22.0,2211.0,"Edición de libros, folletos, partituras y otras publicaciones",D,,,22110,5,"Edición de libros, folletos, partituras y otras publicaciones",5812.0,Edicion de directorios y listas de correo,58.0,10.0,0.0
915.0,580.0,581.0,Edición,22.0,2212.0,"Edición de periódicos, revistas y publicaciones periódicas",D,,,2212,4,"Edición de periódicos, revistas y publicaciones periódicas",5813.0,"Edicion de periodicos, revistas y otras publicaciones periodicas",58.0,10.0,0.0
916.0,580.0,581.0,Edición,22.0,2212.0,"Edición de periódicos, revistas y publicaciones periódicas",D,,,22120,5,"Edición de periódicos, revistas y publicaciones periódicas",,,,,
917.0,580.0,592.0,Servicios De Grabación De Sonido Y Edición De Música,22.0,2213.0,Edición de grabaciones,D,,,2213,4,Edición de grabaciones,,,,,
918.0,580.0,592.0,Servicios De Grabación De Sonido Y Edición De Música,22.0,2213.0,Edición de grabaciones,,,,,,,,,,,
919.0,580.0,592.0,Servicios De Grabación De Sonido Y Edición De Música,22.0,2219.0,Edición n.c.p.,D,,,2219,4,Edición n.c.p.,5819.0,Otros trabajos de edicion,58.0,10.0,0.0
920.0,180.0,182.0,Reproducción De Grabaciones,22.0,2230.0,Reproducción de grabaciones,D,,,22190,5,Reproducción de grabaciones y edición n.c.p.,,,,,
921.0,180.0,181.0,Impresión Y Servicios Relacionados Con La Impresión,22.0,,,D,,,222,3,Impresión y servicios conexos,,,,,
922.0,180.0,181.0,Impresión Y Servicios Relacionados Con La Impresión,22.0,2221.0,Impresión,D,,,2221,4,Impresión,1811.0,Actividades de impresion,18.0,3.0,0.0
923.0,180.0,181.0,Impresión Y Servicios Relacionados Con La Impresión,22.0,2221.0,Impresión,D,,,22210,5,Impresión,,,,,
924.0,180.0,181.0,Impresión Y Servicios Relacionados Con La Impresión,22.0,2222.0,Servicios relacionados con la impresión,D,,,2222,4,Servicios relacionados con la impresión,1812.0,Actividades de servicios relacionados con la impresion,18.0,3.0,0.0
925.0,180.0,181.0,Impresión Y Servicios Relacionados Con La Impresión,22.0,2222.0,Servicios relacionados con la impresión,D,,,22220,5,Servicios relacionados con la impresión,1820.0,Produccion de copias a partir de grabaciones originales ,18.0,3.0,0.0
926.0,591.0,591.0,Servicios De Cinematografía,92.0,9211.0,Producción y distribución de filmes y videocintas,O,9211,,9211,4,Producción y distribución de filmes y videocintas.,5911.0,"Actividades de produccion de peliculas cinematograficas, videos, programas, anuncios y comerciales de television",59.0,10.0,0.0
927.0,591.0,591.0,Servicios De Cinematografía,92.0,9211.0,Producción y distribución de filmes y videocintas,O,9211.1,,9211.1,5,Producción de filmes y videocintas.,5912.0,"Actividades de posproduccion de peliculas cinematograficas, videos, programas, anuncios y comerciales de television",59.0,10.0,0.0
928.0,591.0,591.0,Servicios De Cinematografía,92.0,9211.0,Producción y distribución de filmes y videocintas,O,9211.2,,9211.2,5,distribución de filmes y videocintas.,5913.0,"Actividades de distribucion de peliculas cinematograficas, videos, programas, anuncios y comerciales de television",59.0,10.0,0.0
929.0,591.0,591.0,Servicios De Cinematografía,92.0,9212.0,Exhibición de filmes y videocintas,O,9212,,9212,4,Exhibición de filmes y videocintas.,5914.0,Actividades de exhibicion de peliculas cinematograficas y videos,59.0,10.0,0.0
930.0,591.0,591.0,Servicios De Cinematografía,92.0,9212.0,Exhibición de filmes y videocintas,O,9212.0,,9212.0,5,Exhibición de filmes y videocintas.,,,,,
931.0,591.0,591.0,Servicios De Cinematografía,92.0,9213.0,Servicios de radio y televisión ,O,9213,,9213,4,Servicios de radio y televisión.,,,,,
932.0,591.0,591.0,Servicios De Cinematografía,92.0,9213.0,Servicios de radio y televisión ,O,9213.0,,9213.0,5,Servicios de radio y televisión.,,,,,
933.0,601.0,591.0,Servicios De Cinematografía,64.0,,,I,642,,642,3,Servicios de transmisión de radio y televisión.,,,,,
934.0,601.0,601.0,Emisión Y Retransmisión De Radio,64.0,6420.0,Servicios de telecomunicaciones,I,642.1,,642.1,4,Servicios de transmisión de radio.,6010.0,Actividades de programacion y transmision en el servicio de radiodifusion sonora,60.0,10.0,0.0
935.0,601.0,601.0,Emisión Y Retransmisión De Radio,64.0,6420.0,Servicios de telecomunicaciones,I,642.10,,642.10,5,Servicios de transmisión de radio.,,,,,
936.0,601.0,602.0,Servicios De Televisión,64.0,6420.0,Servicios de telecomunicaciones,I,642.2,,642.2,4,Servicios de transmisión de televisión.,6020.0,Actividades de programacion y transmision de television,60.0,10.0,0.0
937.0,601.0,602.0,Servicios De Televisión,64.0,6420.0,Servicios de telecomunicaciones,I,642.21,,642.21,5,Servicios de transmisión de televisión abierta.,,,,,
938.0,601.0,602.0,Servicios De Televisión,64.0,6420.0,Servicios de telecomunicaciones,I,642.29,,642.29,5,Servicios de transmisión de televisión n.c.p.,,,,,
939.0,610.0,614.0,Servicios De Telecomunicación Vía Internet,64.0,,,I,643,,643,3,Servicios de telecomunicaciones.,,,,,
940.0,610.0,611.0,Servicios De Telefonía Fija,64.0,6420.0,Servicios de telecomunicaciones,I,6431,,6431,4,Servicios de telefonía fija.,6110.0,Actividades de telecomunicaciones alambricas,61.0,10.0,0.0
941.0,610.0,611.0,Servicios De Telefonía Fija,64.0,6420.0,Servicios de telecomunicaciones,I,64311,,64311,5,Servicios de locutorios.,,,,,
942.0,610.0,611.0,Servicios De Telefonía Fija,64.0,6420.0,Servicios de telecomunicaciones,I,64319,,64319,5,"Servicios de telefonía fija, excepto locutorios.",,,,,
943.0,610.0,612.0,Servicios De Telefonía Móvil,64.0,6420.0,Servicios de telecomunicaciones,I,6432,,6432,4,Servicios de telefonía móvil.,6120.0,Actividades de telecomunicaciones inalambricas,61.0,10.0,0.0
944.0,610.0,612.0,Servicios De Telefonía Móvil,64.0,6420.0,Servicios de telecomunicaciones,I,64320,,64320,5,Servicios de telefonía móvil.,,,,,
945.0,610.0,613.0,"Servicios De Telecomunicaciones Vía Satélite, Excepto Servicios De Transmisión De Televisión",64.0,6420.0,Servicios de telecomunicaciones,I,6433,,6433,4,"Servicios de telecomunicaciones vía satélite, excepto servicios de transmisión de televisión.",6130.0,Actividades de telecomunicacion satelital,61.0,10.0,0.0
946.0,610.0,613.0,"Servicios De Telecomunicaciones Vía Satélite, Excepto Servicios De Transmisión De Televisión",64.0,6420.0,Servicios de telecomunicaciones,I,64330,,64330,5,"Servicios de telecomunicaciones vía satélite, excepto servicios de transmisión de televisión.",,,,,
947.0,610.0,619.0,Servicios De Telecomunicaciones Ncp,64.0,6420.0,Servicios de telecomunicaciones,I,6439,,6439,4,Servicios de telecomunicaciones n.c.p.,6190.0,Otras actividades de telecomunicaciones,61.0,10.0,0.0
948.0,610.0,619.0,Servicios De Telecomunicaciones Ncp,64.0,6420.0,Servicios de telecomunicaciones,I,64390,,64390,5,Servicios de telecomunicaciones n.c.p.,,,,,
949.0,620.0,620.0,Servicios De Programación Y Consultoría Informática Y Actividades Conexas,64.0,,,I,644,,644,3,Servicios de internet.,,,,,
950.0,620.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",64.0,6420.0,Servicios de telecomunicaciones,I,6440,,6440,4,Servicios de internet.,,,,,
951.0,620.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",64.0,6420.0,Servicios de telecomunicaciones,I,64401,,64401,5,Servicios de proveedores de internet.,6209.0,Otras actividades de tecnologias de informacion y actividades de servicios informaticos,62.0,10.0,0.0
952.0,620.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",64.0,6420.0,Servicios de telecomunicaciones,I,64409,,64409,5,Servicios de internet n.c.p.,,,,,
953.0,,,,72.0,,,K,72,72,72,2,Informática y actividades conexas,,,,,
954.0,630.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",72.0,7210.0,Servicios de consultores en equipo de informática ,K,7210,7210,7210,4,Servicios de consultores en equipo de informática ,6201.0,"Actividades de desarrollo de sistemas informaticos (planificacion, analisis, diseno, programacion, pruebas)",62.0,10.0,0.0
955.0,630.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",72.0,7220.0,Servicios de consultores en informática y suministros de programas de informática,K,7220,7220,7220,4,Servicios de consultores en informática y suministros de programas de informática,6202.0,Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,62.0,10.0,0.0
956.0,630.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",72.0,7230.0,Procesamiento de datos ,K,7230,7230,7230,4,Procesamiento de datos ,6311.0,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",63.0,10.0,0.0
957.0,630.0,631.0,"Procesamiento De Datos,  Hospedaje Y Actividades Conexas; Portales Web",72.0,7240.0,Servicios relacionados con bases de datos ,K,7240,7240,7240,4,Servicios relacionados con bases de datos ,,,,,
958.0,630.0,951.0,Reparación Y Mantenimiento De Equipos Informáticos Y Equipos De Comunicación,72.0,7250.0,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",K,7250,7250,7250,4,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",,,,,
959.0,630.0,951.0,Reparación Y Mantenimiento De Equipos Informáticos Y Equipos De Comunicación,,7250.0,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",,,,,,,6312.0,Portales web,63.0,10.0,0.0
960.0,630.0,951.0,Reparación Y Mantenimiento De Equipos Informáticos Y Equipos De Comunicación,,7250.0,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",,,,,,,6391.0,Actividades de agencias de noticias,63.0,10.0,0.0
961.0,630.0,951.0,Reparación Y Mantenimiento De Equipos Informáticos Y Equipos De Comunicación,72.0,7290.0,Actividades de informática n.c.p.,I,7290,,,,,6399.0,Otras actividades de servicio de informacion n.c.p.,63.0,10.0,0.0
962.0,630.0,951.0,Reparación Y Mantenimiento De Equipos Informáticos Y Equipos De Comunicación,,7290.0,Actividades de informática n.c.p.,,,,,,,5820.0,Edicion de programas de informatica (software),58.0,10.0,0.0
963.0,,,,,,,J,J,J,J,Letra,INTERMEDIACIÓN FINANCIERA Y OTROS SERVICIOS FINANCIEROS,,,,,
964.0,641.0,,,65.0,,,J,65,65,65,2,Intermediación monetaria y otros servicios financieros excepto los de seguro y de administración de fondos de jubilaciones y pensiones,,,,,
965.0,641.0,641.0,Intermediación Monetaria,65.0,,,J,651,651,651,3,Intermediación monetaria y financiera de la banca central,,,,,
966.0,641.0,641.0,Intermediación Monetaria,65.0,7290.0,Actividades de informática n.c.p.,,,,,,,,,,,
967.0,641.0,641.0,Intermediación Monetaria,65.0,7290.0,Actividades de informática n.c.p.,,,,,,,6411.0,Banco central,64.0,11.0,0.0
968.0,641.0,641.0,Intermediación Monetaria,65.0,7290.0,Actividades de informática n.c.p.,J,6521,6521,6521,4,Servicios de las entidades financieras bancarias,6412.0,Bancos comerciales,64.0,11.0,0.0
969.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,,,J,652,652,652,3,Intermediación monetaria y financiera de las entidades financieras bancarias y no bancarias,,,,,
970.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,6521.0,Servicios de las entidades financieras bancarias,,,,,,,,,,,
971.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,,,,,
972.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,6421.0,Actividades de las corporaciones financieras,64.0,11.0,0.0
973.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,6422.0,Actividades de las companias de financiamiento,64.0,11.0,0.0
974.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,6423.0,Banca de segundo piso,64.0,11.0,0.0
975.0,641.0,642.0,Servicios De Sociedades De Cartera,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,6424.0,Actividades de las cooperativas financieras,64.0,11.0,0.0
976.0,641.0,643.0,Fondos Y Sociedades De Inversión Y Entidades Financieras Similares,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,,,,,
977.0,641.0,643.0,Fondos Y Sociedades De Inversión Y Entidades Financieras Similares,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,6431.0,"Fideicomisos, fondos y entidades financieras similares",64.0,11.0,0.0
978.0,641.0,643.0,Fondos Y Sociedades De Inversión Y Entidades Financieras Similares,65.0,6522.0,Servicios de las entidades financieras no bancarias,,,,,,,6432.0,Fondos de cesantias,64.0,11.0,0.0
979.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,,,J,659,659,659,3,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,
980.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,6590.0,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,,,6491.0,Leasing financiero (arrendamiento financiero),64.0,11.0,0.0
981.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,6590.0,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,,,6492.0,Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario,64.0,11.0,0.0
982.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,6590.0,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,,,6493.0,Actividades de compra de cartera o factoring,64.0,11.0,0.0
983.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,6590.0,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,,,6494.0,Otras actividades de distribucion de fondos,64.0,11.0,0.0
984.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,6590.0,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,,,6495.0,Instituciones especiales oficiales,64.0,11.0,0.0
985.0,641.0,649.0,Servicios Financieros Excepto Los De La Banca Central Y Las Entidades Financieras,65.0,6590.0,Servicios financieros excepto los de la banca central y las entidades financieras,,,,,,,6499.0,"Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",64.0,11.0,0.0
986.0,,,,66.0,,,J,66,66,66,2,Servicios de seguros y de administración de fondos de jubilaciones y pensiones,,,,,
987.0,651.0,651.0,Servicios De Seguros,66.0,,,J,661,661,661,3,Servicios de seguros,,,,,
988.0,651.0,651.0,Servicios De Seguros,66.0,6610.0,Servicios de seguros ,J,6611,6611,6611,4,Servicios de seguros personales,6511.0,Seguros generales ,65.0,11.0,0.0
989.0,651.0,651.0,Servicios De Seguros,66.0,6610.0,Servicios de seguros ,J,66111,66111,66111,5,Servicios de seguro de salud,6521.0,Servicios de seguros sociales de salud,65.0,11.0,0.0
990.0,651.0,651.0,Servicios De Seguros,66.0,6610.0,Servicios de seguros ,J,66112,66112,66112,5,Servicios de seguro de vida y patrimoniales,6512.0,Seguros de vida,65.0,11.0,0.0
991.0,653.0,653.0,Administración De Fondos De Pensiones,66.0,,,J,662,662,662,3,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,
992.0,653.0,653.0,Administración De Fondos De Pensiones,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),J,6620,6620,6620,4,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,
993.0,653.0,653.0,Administración De Fondos De Pensiones,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),J,66200,66200,66200,5,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,
994.0,653.0,653.0,Administración De Fondos De Pensiones,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,,,6531.0,Regimen de prima media con prestacion definida (rpm),65.0,11.0,0.0
995.0,653.0,653.0,Administración De Fondos De Pensiones,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,,,6532.0,Regimen de ahorro individual (rai),65.0,11.0,0.0
996.0,652.0,652.0,Reaseguros,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,,,6513.0,Reaseguros,65.0,11.0,0.0
997.0,652.0,652.0,Reaseguros,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,,,6514.0,Capitalizacion,65.0,11.0,0.0
998.0,652.0,652.0,Reaseguros,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,,,,,,,
999.0,652.0,652.0,Reaseguros,66.0,6620.0,Administración de fondos de jubilaciones y pensiones (AFJP),,,,,,,6522.0,Servicios de seguros sociales de riesgos profesionales,65.0,11.0,0.0
1000.0,,,,67.0,,,J,67,67,67,2,Servicios Auxiliares a la Actividad Financiera,,,,,
1002.0,661.0,661.0,"Servicios Auxiliares A La Actividad Financiera, Excepto A Los Servicios De Seguros",67.0,6711.0,Servicios de administración de mercados financieros,J,6711,6711,6711,4,Servicios de administración de mercados financieros,6611.0,Administracion de mercados financieros,66.0,11.0,0.0
1003.0,661.0,661.0,"Servicios Auxiliares A La Actividad Financiera, Excepto A Los Servicios De Seguros",67.0,6712.0,Servicios bursátiles de mediación o por cuenta de terceros,J,6712,6712,6712,4,Servicios bursátiles de mediación o por cuenta de terceros,6612.0,Corretaje de valores y de contratos de productos basicos,66.0,11.0,0.0
1004.0,661.0,661.0,"Servicios Auxiliares A La Actividad Financiera, Excepto A Los Servicios De Seguros",67.0,6712.0,Servicios bursátiles de mediación o por cuenta de terceros,,,,,,,6613.0,Otras actividades relacionadas con el mercado de valores,66.0,11.0,0.0
1005.0,661.0,661.0,"Servicios Auxiliares A La Actividad Financiera, Excepto A Los Servicios De Seguros",67.0,6712.0,Servicios bursátiles de mediación o por cuenta de terceros,,,,,,,6614.0,Actividades de las casas de cambio,66.0,11.0,0.0
1006.0,661.0,661.0,"Servicios Auxiliares A La Actividad Financiera, Excepto A Los Servicios De Seguros",67.0,6712.0,Servicios bursátiles de mediación o por cuenta de terceros,,,,,,,6615.0,Actividades de los profesionales de compra y venta de divisas,66.0,11.0,0.0
1007.0,661.0,661.0,"Servicios Auxiliares A La Actividad Financiera, Excepto A Los Servicios De Seguros",67.0,6719.0,"Servicios auxiliares a la actividad financiera n.c.p., excepto a los servicios de seguros y de administración de fondos de jubilaciones y pensiones",J,6719,6719,6719,4,"Servicios auxiliares a la actividad financiera n.c.p., excepto a los servicios de seguros y de administración de fondos de jubilaciones y pensiones",6619.0,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,66.0,11.0,0.0
1008.0,662.0,662.0,Servicios Auxiliares A Los Servicios De Seguros,67.0,,,J,672,672,672,3,Servicios auxiliares a los servicios de seguros y de administración de fondos de jubilaciones y pensiones.,,,,,
1009.0,662.0,662.0,Servicios Auxiliares A Los Servicios De Seguros,67.0,6721.0,Servicios auxiliares a los servicios de seguros ,,,,,,,6621.0,Actividades de agentes y corredores de seguros,66.0,11.0,0.0
1010.0,662.0,662.0,Servicios Auxiliares A Los Servicios De Seguros,67.0,6722.0,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,J,6722,6722,6722,,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,,,,,
1011.0,662.0,662.0,Servicios Auxiliares A Los Servicios De Seguros,67.0,6722.0,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,,,,,,,6629.0,"Evaluacion de riesgos y danos, y otras actividades de servicios auxiliares",66.0,11.0,0.0
1012.0,663.0,663.0,Servicios De Gestión De Fondos A Cambio De Una Retribución O Por Contrata,67.0,6722.0,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,,,,,,,6630.0,Actividades de administracion de fondos,66.0,11.0,0.0
1013.0,,,,,,,K,K,K,K ,Letra,"SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER",,,,,
1014.0,,,,70.0,,,K,70,70,70,2,Actividades inmobiliarias,,,,,
1015.0,681.0,663.0,Servicios De Gestión De Fondos A Cambio De Una Retribución O Por Contrata,70.0,,,K,701,701,701,3,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,,
1016.0,681.0,681.0,"Servicios Inmobiliarios Realizados Por Cuenta Propia, Con Bienes Propios O Arrendados",70.0,7010.0,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",K,7010,7010,7010,4,Actividades inmobiliarias realizadas con bienes propios o arrendados,6810.0,Actividades inmobiliarias realizadas con bienes propios o arrendados,68.0,12.0,0.0
1017.0,681.0,681.0,"Servicios Inmobiliarios Realizados Por Cuenta Propia, Con Bienes Propios O Arrendados",70.0,7010.0,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",K,70101,70101,70101,5,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares",,,,,
1018.0,681.0,681.0,"Servicios Inmobiliarios Realizados Por Cuenta Propia, Con Bienes Propios O Arrendados",70.0,7010.0,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",K,70102,70102,70102,5,Servicio de alquiler de consultorios médicos,,,,,
1019.0,681.0,681.0,"Servicios Inmobiliarios Realizados Por Cuenta Propia, Con Bienes Propios O Arrendados",70.0,7010.0,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",K,70109,70109,70109,5,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados n.c.p.",,,,,
1020.0,681.0,681.0,"Servicios Inmobiliarios Realizados Por Cuenta Propia, Con Bienes Propios O Arrendados",70.0,7010.0,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",K,,Prop. Viv.,701091,6,Propiedad de la vivienda,,,,,
1021.0,681.0,681.0,"Servicios Inmobiliarios Realizados Por Cuenta Propia, Con Bienes Propios O Arrendados",70.0,7010.0,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",K,,Alq. Sect. Prod.,701092,6,Alquileres de los sectores productores,,,,,
1022.0,682.0,682.0,Servicios Inmobiliarios Realizados A Cambio De Una Retribución O Por Contrata,70.0,,,K,702,702,702,3,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,6820.0,Actividades inmobiliarias realizadas a cambio de una retribucion o por contrata ,68.0,12.0,0.0
1023.0,682.0,682.0,Servicios Inmobiliarios Realizados A Cambio De Una Retribución O Por Contrata,70.0,7020.0,Servicios inmobiliarios realizados a cambio de un retribución o por contrata,K,70201,70201,70201,5,Servicio de administracion de consorcio de edificios,,,,,
1024.0,682.0,682.0,Servicios Inmobiliarios Realizados A Cambio De Una Retribución O Por Contrata,70.0,7020.0,Servicios inmobiliarios realizados a cambio de un retribución o por contrata,K,70209,70209,70209,5,Servicios inmobiliarios realizados a cambio de una retribución o por contrata n.c.p ,,,,,
1025.0,,,,71.0,,,K,71,71,71,2,Alquiler de maquinaria y equipos sin operarios y de efectos personales y enseres domésticos,,,,,
1026.0,771.0,682.0,Servicios Inmobiliarios Realizados A Cambio De Una Retribución O Por Contrata,71.0,,,K,711,711,711,3,Alquiler de equipo de transporte,7710.0,Alquiler y arrendamiento de vehiculos automotores,77.0,14.0,0.0
1027.0,771.0,771.0,Alquiler De Vehículos Automotores Y Equipo De Transporte Sin Conductor Ni Operarios,71.0,7111.0,"Alquiler de equipo de transporte para vía terrestre, sin operarios ",K,,,,,,,,,,
1028.0,771.0,771.0,Alquiler De Vehículos Automotores Y Equipo De Transporte Sin Conductor Ni Operarios,71.0,7112.0,"Alquiler de equipo de transporte para vía acuática, sin operarios ni tripulación ",K,,,,,,,,,,
1029.0,771.0,771.0,Alquiler De Vehículos Automotores Y Equipo De Transporte Sin Conductor Ni Operarios,71.0,7113.0,"Alquiler de equipo de transporte para vía aérea, sin operarios ni tripulación",K,,,,,,,,,,
1030.0,771.0,772.0,Alquiler De Efectos Personales Y Enseres Domésticos,71.0,,,K,712,712,712,3,Alquiler de otros tipos de maquinaria y equipo,,,,,
