g47628,"Comercio varejista de discos, cds, dvds e fitas",,
g47636,Comercio varejista de artigos recreativos e esportivos,,
g47717,Comercio varejista de produtos farmaceuticos para uso humano e veterinario,,
g47725,"Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal",,
g47733,Comercio varejista de artigos medicos e ortopedicos,,
g47741,Comercio varejista de artigos de optica,,
g47814,Comercio varejista de artigos do vestuario e acessorios,,
g47822,Comercio varejista de calcados e artigos de viagem,,
g47831,Comercio varejista de joias e relogios,,
g47849,Comercio varejista de gas liquefeito de petroleo (glp),,
g47857,Comercio varejista de artigos usados,,
g47890,Comercio varejista de outros produtos novos nao especificados anteriormente,,
g47903,Comercio ambulante e outros tipos de comercio varejista,,
h49116,Transporte ferroviario de carga,,
h49124,Transporte metroferroviario de passageiros,,
h49213,"Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana",,
h49221,"Transporte rodoviario coletivo de passageiros, com itinerario fixo, intermunicipal, interestadual e internacional",,
h49230,Transporte rodoviario de taxi,,
h49248,Transporte escolar,,
h49299,"Transporte rodoviario coletivo de passageiros, sob regime de fretamento, e outros transportes rodoviarios nao especificados anteriormente",,
h49302,Transporte rodoviario de carga,,
h49400,Transporte dutoviario,,
h49507,"Trens turisticos, telefericos e similares",,
h50114,Transporte maritimo de cabotagem,,
h50122,Transporte maritimo de longo curso,,
h50211,Transporte por navegacao interior de carga,,
h50220,Transporte por navegacao interior de passageiros em linhas regulares,,
h50301,Navegacao de apoio,,
h50912,Transporte por navegacao de travessia,,
h50998,Transportes aquaviarios nao especificados anteriormente,,
h51111,Transporte aereo de passageiros regular,,
h51129,Transporte aereo de passageiros nao-regular,,
h51200,Transporte aereo de carga,,
h51307,Transporte espacial,,
h52117,Armazenamento,,
h52125,Carga e descarga,,
h52214,"Concessionarias de rodovias, pontes, tuneis e servicos relacionados",,
h52222,Terminais rodoviarios e ferroviarios,,
h52231,Estacionamento de veiculos,,
h52290,Atividades auxiliares dos transportes terrestres nao especificadas anteriormente,,
h52311,Gestao de portos e terminais,,
h52320,Atividades de agenciamento maritimo,,
h52397,Atividades auxiliares dos transportes aquaviarios nao especificadas anteriormente,,
h52401,Atividades auxiliares dos transportes aereos,,
h52508,Atividades relacionadas a organizacao do transporte de carga,,
h53105,Atividades de correio,,
h53202,Atividades de malote e de entrega,,
i55108,Hoteis e similares,,
i55906,Outros tipos de alojamento nao especificados anteriormente,,
i56112,Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,,
i56121,Servicos ambulantes de alimentacao,,
i56201,"Servicos de catering, bufe e outros servicos de comida preparada",,
j58115,Edicao de livros,,
j58123,Edicao de jornais,,
j58131,Edicao de revistas,,
j58191,"Edicao de cadastros, listas e outros produtos graficos",,
j58212,Edicao integrada a impressao de livros,,
j58221,Edicao integrada a impressao de jornais,,
j58239,Edicao integrada a impressao de revistas,,
j58298,"Edicao integrada a impressao de cadastros, listas e outros produtos graficos",,
j59111,"Atividades de producao cinematografica, de videos e de programas de televisao",,
j59120,"Atividades de pos-producao cinematografica, de videos e de programas de televisao",,
j59138,"Distribuicao cinematografica, de video e de programas de televisao",,
j59146,Atividades de exibicao cinematografica,,
j59201,Atividades de gravacao de som e de edicao de musica,,
j60101,Atividades de radio,,
j60217,Atividades de televisao aberta,,
j60225,Programadoras e atividades relacionadas a televisao por assinatura,,
j61108,Telecomunicacoes por fio,,
j61205,Telecomunicacoes sem fio,,
j61302,Telecomunicacoes por satelite,,
j61418,Operadoras de televisao por assinatura por cabo,,
j61426,Operadoras de televisao por assinatura por microondas,,
j61434,Operadoras de televisao por assinatura por satelite,,
j61906,Outras atividades de telecomunicacoes,,
j62015,Desenvolvimento de programas de computador sob encomenda,,
j62023,Desenvolvimento e licenciamento de programas de computador customizaveis,,
j62031,Desenvolvimento e licenciamento de programas de computador nao-customizaveis,,
j62040,Consultoria em tecnologia da informacao,,
j62091,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",,
j63119,"Tratamento de dados, provedores de servicos de aplicacao e servicos de hospedagem na internet",,
j63194,"Portais, provedores de conteudo e outros servicos de informacao na internet",,
j63917,Agencias de noticias,,
j63992,Outras atividades de prestacao de servicos de informacao nao especificadas anteriormente,,
k64107,Banco central,,
k64212,Bancos comerciais,,
k64221,"Bancos multiplos, com carteira comercial",,
k64239,Caixas economicas,,
k64247,Credito cooperativo,,
k64310,"Bancos multiplos, sem carteira comercial",,
k64328,Bancos de investimento,,
k64336,Bancos de desenvolvimento,,
k64344,Agencias de fomento,,
k64352,Credito imobiliario,,
k64361,"Sociedades de credito, financiamento e investimento - financeiras",,
k64379,Sociedades de credito ao microempreendedor,,
k64387,Bancos de cambio e outras instituicoes de intermediacao nao-monetaria,,
k64409,Arrendamento mercantil,,
k64506,Sociedades de capitalizacao,,
k64611,Holdings de instituicoes financeiras,,
k64620,Holdings de instituicoes nao-financeiras,,
k64638,"Outras sociedades de participacao, exceto holdings",,
k64701,Fundos de investimento,,
k64913,Sociedades de fomento mercantil - factoring,,
k64921,Securitizacao de creditos,,
k64930,Administracao de consorcios para aquisicao de bens e direitos,,
k64999,Outras atividades de servicos financeiros nao especificadas anteriormente,,
k65111,Seguros de vida,,
k65120,Seguros nao-vida,,
k65201,Seguros-saude,,
k65308,Resseguros,,
k65413,Previdencia complementar fechada,,
k65421,Previdencia complementar aberta,,
k65502,Planos de saude,,
k66118,Administracao de bolsas e mercados de balcao organizados,,
k66126,"Atividades de intermediarios em transacoes de titulos, valores mobiliarios e mercadorias",,
k66134,Administracao de cartoes de credito,,
k66193,Atividades auxiliares dos servicos financeiros nao especificadas anteriormente,,
k66215,Avaliacao de riscos e perdas,,
k66223,"Corretores e agentes de seguros, de planos de previdencia complementar e de saude",,
k66291,"Atividades auxiliares dos seguros, da previdencia complementar e dos planos de saude nao especificadas anteriormente",,
k66304,Atividades de administracao de fundos por contrato ou comissao,,
l68102,Atividades imobiliarias de imoveis proprios,,
l68218,"Intermediacao na compra, venda e aluguel de imoveis",,
l68226,Gestao e administracao da propriedade imobiliaria,,
m69117,"Atividades juridicas, exceto cartorios",,
m69125,Cartorios,,
m69206,"Atividades de contabilidade, consultoria e auditoria contabil e tributaria",,
m70107,Sedes de empresas e unidades administrativas locais,,
m70204,Atividades de consultoria em gestao empresarial,,
m71111,Servicos de arquitetura,,
m71120,Servicos de engenharia,,
m71197,Atividades tecnicas relacionadas a arquitetura e engenharia,,
m71201,Testes e analises tecnicas,,
m72100,Pesquisa e desenvolvimento experimental em ciencias fisicas e naturais,,
m72207,Pesquisa e desenvolvimento experimental em ciencias sociais e humanas,,
m73114,Agencias de publicidade,,
m73122,"Agenciamento de espacos para publicidade, exceto em veiculos de comunicacao",,
m73190,Atividades de publicidade nao especificadas anteriormente,,
m73203,Pesquisas de mercado e de opiniao publica,,
m74102,Design e decoracao de interiores,,
m74200,Atividades fotograficas e similares,,
m74901,"Atividades profissionais, cientificas e tecnicas nao especificadas anteriormente",,
m75001,Atividades veterinarias,,
n77110,Locacao de automoveis sem condutor,,
n77195,"Locacao de meios de transporte, exceto automoveis, sem condutor",,
n77217,Aluguel de equipamentos recreativos e esportivos,,
n77225,"Aluguel de fitas de video, dvds e similares",,
n77233,"Aluguel de objetos do vestuario, joias e acessorios",,
n77292,Aluguel de objetos pessoais e domesticos nao especificados anteriormente,,
n77314,Aluguel de maquinas e equipamentos agricolas sem operador,,
n77322,Aluguel de maquinas e equipamentos para construcao sem operador,,
n77331,Aluguel de maquinas e equipamentos para escritorio,,
n77390,Aluguel de maquinas e equipamentos nao especificados anteriormente,,
n77403,Gestao de ativos intangiveis nao-financeiros,,
n78108,Selecao e agenciamento de mao-de-obra,,
n78205,Locacao de mao-de-obra temporaria,,
n78302,Fornecimento e gestao de recursos humanos para terceiros,,
n79112,Agencias de viagens,,
n79121,Operadores turisticos,,
n79902,Servicos de reservas e outros servicos de turismo nao especificados anteriormente,,
n80111,Atividades de vigilancia e seguranca privada,,
n80129,Atividades de transporte de valores,,
n80200,Atividades de monitoramento de sistemas de seguranca,,
n80307,Atividades de investigacao particular,,
n81117,"Servicos combinados para apoio a edificios, exceto condominios prediais",,
n81125,Condominios prediais,,
n81214,Limpeza em predios e em domicilios,,
n81222,Imunizacao e controle de pragas urbanas,,
n81290,Atividades de limpeza nao especificadas anteriormente,,
n81303,Atividades paisagisticas,,
n82113,Servicos combinados de escritorio e apoio administrativo,,
n82199,"Fotocopias, preparacao de documentos e outros servicos especializados de apoio administrativo",,
n82202,Atividades de teleatendimento,,
n82300,"Atividades de organizacao de eventos, exceto culturais e esportivos",,
n82911,Atividades de cobranca e informacoes cadastrais,,
n82920,Envasamento e empacotamento sob contrato,,
n82997,Atividades de servicos prestados principalmente as empresas nao especificadas anteriormente,,
o84116,Administracao publica em geral,,
o84124,"Regulacao das atividades de saude, educacao, servicos culturais e outros servicos sociais",,
o84132,Regulacao das atividades economicas,,
o84213,Relacoes exteriores,,
o84221,Defesa,,
o84230,Justica,,
o84248,Seguranca e ordem publica,,
o84256,Defesa civil,,
o84302,Seguridade social obrigatoria,,
p85112,Educacao infantil - creche,,
p85121,Educacao infantil - pre-escola,,
p85139,Ensino fundamental,,
p85201,Ensino medio,,
p85317,Educacao superior - graduacao,,
p85325,Educacao superior - graduacao e pos-graduacao,,
p85333,Educacao superior - pos-graduacao e extensao,,
p85414,Educacao profissional de nivel tecnico,,
p85422,Educacao profissional de nivel tecnologico,,
p85503,Atividades de apoio a educacao,,
p85911,Ensino de esportes,,
p85929,Ensino de arte e cultura,,
p85937,Ensino de idiomas,,
p85996,Atividades de ensino nao especificadas anteriormente,,
q86101,Atividades de atendimento hospitalar,,
q86216,Servicos moveis de atendimento a urgencias,,
q86224,"Servicos de remocao de pacientes, exceto os servicos moveis de atendimento a urgencias",,
q86305,Atividades de atencao ambulatorial executadas por medicos e odontologos,,
q86402,Atividades de servicos de complementacao diagnostica e terapeutica,,
q86500,"Atividades de profissionais da area de saude, exceto medicos e odontologos",,
q86607,Atividades de apoio a gestao de saude,,
q86909,Atividades de atencao a saude humana nao especificadas anteriormente,,
q87115,"Atividades de assistencia a idosos, deficientes fisicos, imunodeprimidos e convalescentes prestadas em residencias coletivas e particulares",,
q87123,Atividades de fornecimento de infra-estrutura de apoio e assistencia a paciente no domicilio,,
q87204,"Atividades de assistencia psicossocial e a saude a portadores de disturbios psiquicos, deficiencia mental e dependencia quimica",,
q87301,Atividades de assistencia social prestadas em residencias coletivas e particulares,,
q88006,Servicos de assistencia social sem alojamento,,
r90019,"Artes cenicas, espetaculos e atividades complementares",,
r90027,Criacao artistica,,
r90035,"Gestao de espacos para artes cenicas, espetaculos e outras atividades artisticas",,
r91015,Atividades de bibliotecas e arquivos,,
r91023,"Atividades de museus e de exploracao, restauracao artistica e conservacao de lugares e predios historicos e atracoes similares",,
r91031,"Atividades de jardins botanicos, zoologicos, parques nacionais, reservas ecologicas e areas de protecao ambiental",,
r92003,Atividades de exploracao de jogos de azar e apostas,,
r93115,Gestao de instalacoes de esportes,,
r93123,"Clubes sociais, esportivos e similares",,
r93131,Atividades de condicionamento fisico,,
r93191,Atividades esportivas nao especificadas anteriormente,,
r93212,Parques de diversao e parques tematicos,,
r93298,Atividades de recreacao e lazer nao especificadas anteriormente,,
s94111,Atividades de organizacoes associativas patronais e empresariais,,
s94120,Atividades de organizacoes associativas profissionais,,
s94201,Atividades de organizacoes sindicais,,
s94308,Atividades de associacoes de defesa de direitos sociais,,
s94910,Atividades de organizacoes religiosas,,
s94928,Atividades de organizacoes politicas,,
s94936,Atividades de organizacoes associativas ligadas a cultura e a arte,,
s94995,Atividades associativas nao especificadas anteriormente,,
s95118,Reparacao e manutencao de computadores e de equipamentos perifericos,,
s95126,Reparacao e manutencao de equipamentos de comunicacao,,
s95215,Reparacao e manutencao de equipamentos eletroeletronicos de uso pessoal e domestico,,
s95291,Reparacao e manutencao de objetos e equipamentos pessoais e domesticos nao especificados anteriormente,,
s96017,"Lavanderias, tinturarias e toalheiros",,
s96025,Cabeleireiros e outras atividades de tratamento de beleza,,
s96033,Atividades funerarias e servicos relacionados,,
s96092,Atividades de servicos pessoais nao especificadas anteriormente,,
t97005,Servicos domesticos,,
u99008,Organismos internacionais e outras instituicoes extraterritoriais,,
